用户名,评论时间,IP属地,评论分数,有用数量,短评内容
小烨,2024-09-20 16:58:57,北京,4星,73,今年的眼泪都跟机器人有关。机器人能否拥有情感已经是老套话题了，但这部电影还是把这个话题玩出了新花样。一个本来没有感情只有理智的机器人，在荒野上通过交朋友、当妈妈习得情感，并且学会覆写代码更新自己。她最本质的底色是善良，这份善良让她在优胜劣汰的动物丛林里保全自己并且保护了最心爱的小动物。最燃的一场戏是小绿眼学会飞翔，机器人没什么功利心，她唯一的目的就是完成任务，但这个任务却包含了最朴素的情感，越是真挚朴素越是动人至深。电影最后好像还有点隐喻，每只动物、每个机器人即使都不一样，但我们都生活在同一个世界，争端杀戮无法解决问题，唯有求同存异才能生生不息。BUT，吐槽一下人类，做了这么高端精尖的机器人最后却让他们在基地里种田，人类实在是浪费技术、浪费感情。
刘cheechee,2024-09-20 17:25:56,湖南,3星,763,心情复杂……开头好惊喜：女性配音的机器人主角！！梦工厂真不错！！看到后面就明白了：原来是要当母亲 难怪能有女性的事……你就当一个朋友 当一个帮助者去帮助所有人 不行吗 为什么必须要当一个“妈妈”啊？并且我也很不喜欢非得把把理性的机器人变得情感导向的这一点/但另一方面 我又很喜欢那句“这是我的迁徙。”这个地方的转变就很自然且很有代入感！！可惜急转直下 马上就结尾了……不好意思 只能打3
Jean-François,2024-10-28 02:26:51,美国,4星,38,不顾一切语境批判“母职”有可能是种无意识的厌女和mother-shaming；对任何表现跨物种/种族/whatever群体和睦共处的文艺作品都骂一句“白左”则一定是想象力和同理心贫瘠的表现。
Superbia,2024-09-22 16:36:30,北京,5星,532,纯粹的童话哲学。当代的我们可能比任何一个时代都更需要这样简单的故事。PS：短评给我看傻了，豆瓣真是完蛋了
马逢春,2024-09-17 19:14:26,湖北,3星,360,我就想问那熊吃什么，光吃鱼吗，鱼的命也是命😢
不疯狂星期三,2024-08-20 10:46:04,北京,5星,402,即使是机器人拥有自我意识这样常见的命题也仍然是让人眼前一亮的感觉，用一种非常可爱的方式讲述了”爱“的力量是多么的强大；爱会让即使是所有行为准则都是机械遵循程序设定的机器人拥有数据被清空也无法夺走的记忆，爱会让小动物们战胜天性在寒冷的冬天依靠彼此取暖，爱会让先天不足无法存活的大雁成长为迁徙的候鸟群的首领。。。
宇宙探索编辑部,2024-09-21 13:29:22,陕西,5星,231,泪点太多了，好好哭😭萝丝追赶着雁群，“让我再看你最后一眼”；孤独的狐狸依偎着机器，“有你不再冰冷”；雁长老说“不用等我了”，掉头飞往炮口；不同种群团结一心，獠牙一致对外；大自然自我治愈、修复，或许她危机四伏、生存残酷，但她永远包容、永远敞开怀抱。电影想要表达的内核也很丰富，并没有只停留在表面，而是能让观者有深入的思考。🤖🦊：你凭什么认为，现代工业的产物能够打败我们经过上亿年进化、拥有一套完整生存法则的大自然？我们是荒野的女儿，我们永远团结，永远不会停止我们的野性嚎叫。永远敬畏自然，热爱自然🌲🦦🦨🦫🐿️🦜🐻🦀🦋
徐若风,2024-09-20 23:28:48,北京,4星,47,最出色的是美术设计和制作水准，将手绘风格和CG技术完美结合，以及暗戳戳几笔人类末世的设定。以动物喻人，“含辛茹苦”式的非血缘家庭，无条件的付出与不顾一切的报恩。父母亦或孩子，爱不是与生俱来的本领，而是需要后天习得的能力。更大的背景则是，在不确定的当下，所有人无论什么种族、力量大还是小、处在食物链什么阶层，都必须突破贯式、抱团取暖，才能生存——这份情感是真挚的，“白左味”也是稍显扑鼻的。
锋阅侯,2024-09-25 09:42:29,北京,3星,163,如果先看过《Wall.E》，你就会明白这片子何等平庸。机器人的世界，一旦全程都用低幼化的对白和套路化的“笨鸟逆袭”情节来推进，就显得索然无味了。其实，如果影片停在机器人展开双臂送走大雁那个点，这个浓烈而哀伤的结尾或许会让影片留给观众更多的回味。后面违背自然规律拖着森林里食物链上下所有动物团结过冬的情节简直是狗尾续貂。
萤木C,2024-09-04 18:29:38,河北,3星,115,低幼儿童片
时脆吱,2024-09-15 14:53:04,湖北,1星,438,国语版如坐针毡，引入原因大概是：承担母职从女宝娃娃阶段抓起。
努力吃瘦点,2024-10-17 12:53:50,四川,5星,151,243家媒体影评人给出鲜番茄指数97% 超五千名观众给出爆米花指数98%！严厉反驳严厉斥责严厉驳斥那个叫自律的豆瓣瓣友的短评！！！！！不要总以为自己看过什么样什么样的电影就以为自己属于高端人物 思想境界就很高端了 一部好的影片是要用心去看的 用心去感受的 别用低幼这一词来贬低影片 抬高自己 还说什么成年人没必要看 那么你为什么看那么多电影呢？你去过你的高端生活啊 品美食泡美女天天晚上当新郎啊 为什么要浪费时间在网络上呢？总以为自己高人一等 殊不知自己是底层最可悲虚荣心爆棚的可怜的牛马！还有一些人把一部很优秀很感人的电影 总是鸡蛋里挑骨头挑出政治的问题 张嘴一个白左闭嘴一个白左 那你们还看什么电影啊 去当政治评论员啊！！！！！
沫沫0713,2024-08-20 12:14:30,北京,5星,169,荒野机器人🤖定档9.20终于可以说了媒体看片的时候 我无数次泪崩但不妨碍我要去电影院二刷 三刷！！人是漂泊的候鸟 爱是宜居的岛🏝️我可太太太喜欢了！！！！请更多人看到！！！！！
谢谢你们的鱼,2024-09-16 17:03:41,北京,5星,97,万物有灵，爱即意义。没有任何你没有看过的内容，但是会被扎实的技法、出色的画面和强烈的情感冲击打动，近乎完美的大银幕童话。另外，评论区某些人，你们可以不想成为母亲，但是你们没有资格否定母爱。
同志亦凡人中文站,2024-09-21 16:11:37,新西兰,3星,75,太卷了，连机器人都有带娃任务（带完还要评分，我淦）搞这么多物种，结果一个比一个还像人，有意思？
今天的风是甜的,2024-09-20 20:16:47,湖南,3星,93,比较低幼，作为成年人看一个含辛茹苦付出的母亲VS一个普男男宝，莫名其妙就群众对抗大资本坏人
思路乐,2024-09-20 20:54:25,福建,1星,138,【D】童话和虚伪的本质区别在哪？看完《荒野机器人》你就能了解了。公式化白左的一生取代自然食物链的过程，这基本就是本片的核心剧情。从未觉得“拟人化”这个词这么令人作呕，在此类劣质美式动画的手中，它本质是一种对原有物的寄生，最终蚕食本源，如同双盘吸虫的本能一样。还记得之前看完《头脑2》多多少少会质疑白女成长情节的狭隘，看完《荒野机器人》后再回头对比只会感叹此类心灵启迪的可贵。
Hello,2024-09-20 17:43:11,山东,3星,92,段落感和说教性太明显了，好莱坞式的程式化叙事糖化了太多深刻残忍的话题。Lupita声音塑造是成功与感动的，与Robot Dreams完全不同风格的创作。
暗地妖娆,2024-11-27 12:13:31,浙江,4星,46,对我来说，到萝斯目送灰雁南飞，故事就结束了。后面的一切都是为了商业需要补出来的惊涛骇浪。那本该隽永的诗，偏偏要按一个油腻的后续。
瑾羲Qing,2024-09-28 12:36:45,四川,5星,123,学飞行的那段真的哭死，画面美到那样，被BGM带着一起飞行，眼泪啪啪掉😭😭😭 再见之所以这么难说，也许是因为不知道当回来的时候你还在不在。但是，好在你知道去哪里找到我，我会记得你。啊，哭死我。
1900,2024-09-21 20:31:33,河南,1星,69,太虚伪了，所有建立在对生死没有丝毫敬畏之心的俏皮话一点儿都不感觉好笑，当进入第二幕颠覆“程序”自主建立人物开始剧情走向完全就是俗套的了，文本的写作更是让人无语，如果说动物仅仅是动物的话，那自然界生存法则的运用当然是没问题的（动机是出于本能），但编剧为了创造这样一个“童话”时间赋予动物拟人化，而且别有用心的为其安插上了各种卑劣的性格，言语上的歧视，讽刺完全就是在塑造一个充满敌意的人类社会，而且不但要求幸存者异类融入其中还要获得认可。取巧的利用一场相遇将原本不纯甚至带有恶意的动机进行纯净处理，依旧妄想利用画面配乐和花里胡哨的转场剪辑激起廉价的情绪共鸣（这套对我已经不管用了），随手一把森林大火，危机时刻所有动物都成了墙头草，狐狸那随口一提的创伤也是瞬间消失，如此目的性与功利性并存的收尾实在是气人…
西楼尘,2024-09-10 18:27:31,江苏,3星,62,你没有被编入当母亲的程序设定，它拥有睁开眼认母亲的生物本能。你是毁掉它全家的凶手，也是拯救它幸存的恩人。只为完成教它吃饭游泳飞行的任务，却在某一刻参透了成为母亲的能力。用树枝搭一个巢，用石头铺一条路，用肩膀助它南飞。用心而不是用脑记它的模样，这样当你被抽走全部记忆，便不会忘了它。
扎阿霍霍尔,2024-09-27 17:24:24,重庆,4星,44,剧情略老套，但有足够的情绪感染力。成人比小孩更需要童话，有些东西值得被反复歌颂。梦工厂拍独立原创故事的专注度和完成度不输迪士尼，“好莱坞A级制作”始终是院线观影最佳选择（看到金门大桥桥身已经被淹没在海平面以下那一刻，我的未来焦虑达到了顶峰）
欢乐分裂,2024-09-26 17:38:01,上海,3星,19,感觉很久没在影院看这种制作精美、视效出色的动画片了，虽然套路化明显，但不妨被打动的几个瞬间——倚靠在肩膀的触感、目送雁宝远飞的目光、“我爱你妈妈”，情感的绵延越过跨物种的界限，想起金爱烂在《孩子和岛》中失去父母的孩子唤黑匣子“妈妈”。不过缺点也很不少——虎头蛇尾，雁群大闹公司、火烧森林、回收之后都收尾得过于敷衍潦草，不能以天下大爱遮盖一切吧，这主要还是议题铺开太大无法收束之结果；机器人本为中性，为何一旦涉及到育儿主题，就自动默认是女性呢，电影里没交代设置来由就有点膈应啊。
种瓜得瓜,2024-10-04 09:59:08,江苏,5星,68,不渲染仇恨，非常适合孩子看。有温馨大家庭的其乐融融，也有机器人独坐悬崖边的孤独落寞，情感是丰富的，并不低幼。非常好的成长主题，融入陌生世界，善良是自洽的基础。
Rie,2024-09-21 22:24:27,北京,4星,29,真的还蛮好哭的，美术风格和分镜在关键大加分，但是第二幕过短导致母子关系的建立和破裂比较仓促让人物关系显得比较平淡
豆瓣路人己,2024-09-07 02:23:53,北京,3星,69,不难看，但也就那样
阿乔,2024-09-28 16:17:28,福建,3星,38,看的时候流了很多眼泪，但眼泪不是电影的勋章，内容一般较差。这部片子是保守风气感染下的成品，歌颂家庭的主题下，开头被叼走的螃蟹和被咬碎的蝴蝶是为数不多的事实。机器人也要回归家庭，母职足以覆写个人程序（根据片中对程序的解释，程序也即人生目标。罗斯诞生起就是为了服务别人，这一点也构成了深一层的讽刺。世界会因为爱变得更好，但绝不是以消弭竞争的方式。生物链不存在了，大家彼此拥抱取暖，在前所未见的暴风雪中一并灭亡。
可佳研究苑,2024-10-04 15:14:03,北京,5星,70,对不起，我不愿意用政治正确的放大镜去解构。我只愿意用爱本身，或者说本能的爱的感受去理解这部作品。
。,2024-09-20 21:18:40,上海,3星,32,这么好的技术，这么好的人员，能不能拍个好故事
白拿,2024-09-21 15:47:51,四川,5星,84,老旧的故事，老套的叙事。我们关注这部电影的原因只可能是爱。母亲的本能就是教会孩子应有的生存技能，母亲应得的回馈就是孩子的爱，我们都应该编写自己的程序。我不喜欢这部电影被贴上白左的标签，好莱坞的价值观不应该敌视，我个人认为这正是我们孩子最匮乏的东西，爱与希望
ElioElioElio,2024-10-26 09:13:57,英国,5星,49,那么俗套那么普通，又是那么热烈那么非凡。机器人人工智能、小动物学会技能、森林大家庭相亲相爱，每一点都是拍烂的老生常谈，但在这里又合情合理温馨感动。看着他们仨的温馨小屋挤满了动物，看着亮喙翱翔天空，看着一起推倒的大树扑灭的火。很久没看个电影这么揪心动容了。
宫唯明,2024-09-22 11:38:31,江苏,1星,37,很讨厌。作品给我的感觉就像一个白左来到异国，不看当地的客观规律和实际情况，就自以为是的去宣传所谓平等博爱、自由多元，殊不知这些即使多正确多好听，一旦脱离了实际，就只能是空中楼阁，只能是一堆空洞且虚伪的废话
SophieLiu,2024-11-24 17:22:32,四川,3星,32,岛上所有动物都和平共处了，大家吃啥😅😅😅
janone,2025-01-07 22:09:27,北京,5星,42,开始觉得四星就行了，看到最后觉得五星也值得。事实证明，即便有你完全能预料到的框架路数，只要用真心，它也能是一部很好看的电影。仅仅是这一点，就超越太多骗钱骗感情的片子了。
🫧,2024-09-24 22:39:30,中国香港,3星,23,章鱼机器人和老鹰哥好喜欢，其他的就… 这又是谁家白男的成长叙事？！2024年了，怎么还在拍母爱养孩子啊啊啊啊
Tonbo,2024-08-22 13:51:03,北京,5星,90,玩具总动员3之后第一次哭这么稀里哗啦 可能年龄大了
凹凸,2024-09-17 17:45:12,上海,3星,17,很适合当眼保健操的电影：前半部的异类拥抱和成长成功骗到几滴眼泪，后半部的白左一家亲简直让人白眼狂翻。
天马星,2024-09-16 18:45:52,广东,4星,27,岛上各种动物象征着不同立场的人类，而狐狸则是其中不讨喜的边缘人，从天而降的机器人更是外来的异类，边缘异类的非典型家庭不仅温暖了小小个体，更救赎了主流大众。正如机器人萝斯的那句话：“每个人都有自己的生物本能，但有时候生存往往要突破自己！”，正因为突破了原始生物本能，人类才能从适者生存的原始丛林进入到团结互助的文明社会。本片是梦工厂动画的一次回勇，其中不乏梦工厂特有的反传统恶趣味——不必团圆，有爱的地方就是家——唯一的遗憾是，机器人本是无性别的，但因女演员配音的原因（国语版尤其明显），让这个想要突破“母亲”刻板印象的“多元成家”童话，形式上还是落入了传统母职的窠臼。
伊瓦,2024-09-18 14:49:13,美国,5星,20,"决定为Wild Robot吆喝几句：做了三个月的项目，过程非常开心。片子赏心悦目，导演人特别好也真懂动画（此处想拉踩但我先忍住）。上一次这么为一部作品的视觉效果而激动还是Puss In Boots 2。中外配音阵容都不错。这周大陆就要上映了，下周上北美，希望大家多去支持！作为梦工厂最后一部in-house动画长片，祝卖得好，逐梦奥斯卡哈哈哈哈╮(￣▽￣"""")╭"
Janus,2024-09-20 17:13:03,广东,5星,51,世界破破烂烂，动画缝缝补补。
亵渎电影,2024-09-21 19:32:17,河北,3星,18,非常低龄的儿童动画，机器人教森林里的动物们学做人。一些情节会让成年人觉得有悖常理，但对于孩子来说，可能会觉得这属于充满童真吧，传递的价值观也很正能量，还是大家熟悉的那套平等博爱伐木累。
轰轰牛,2024-09-20 16:44:28,山东,1星,41,没有一处被打动的地方，所有情节角色都只剩下刻板，剧本全是公式和刻意看不到一丝真情。人类造出来的机器人在荒野里教野生动物们什么是自然， 但却颠倒了所有的自然法则，毁掉大片森林而营造出和平的理想国？
李茶的川🐳,2024-09-24 11:58:39,海南,4星,32,短评里有很多用各类权力话语去解构分析此片，无趣乏味至极。世界真的已经够糟了，幸好还有人在做一些美好且温暖的艺术作品，拜托你就用小时候看动画片的纯粹视角去欣赏吧，看完会觉得尸体暖暖嘟
电饭锅,2024-10-20 22:08:49,上海,5星,28,这部电影把好莱坞的动画带回到了巅峰时代
momo,2024-09-16 16:39:29,广东,5星,35,看完后尸体暖暖的
V,2024-09-06 10:48:08,北京,2星,361,像极了左翼议程大乱炖，既要平等博爱，又要自我塑造，还要传统家庭叙事。各种默剧表演煽情音乐都堆不起来哪怕一个饱满的故事，评价是修辞效果不如一句MAGA。
HenriqueZZZ,2024-09-22 17:03:40,北京,1星,8,所有动物开口说话后就不对了，追求大同的主题就和当下多样化的潮流相逆，过程还极度潦草，非常肤浅，人物用萌化糊弄过关，不及格
bigbigpeng,2024-09-29 22:47:02,马来西亚,5星,29,不懂小朋友看能不能get到，但对于在异国他乡做工的人来说真的太触动了，尤其是学会飞行后迁徙告别的那场戏，真的很难忍住不落泪……
低级趣味,2024-09-23 01:58:07,山东,4星,21,什么时候低幼都成为了一部动画不可饶恕的缺点？我们不是在看动物世界纪录片，也不可能看到丛林法则在虚幻的想象中重构，更何况动物拥有了人类的面孔，被人为赋予了社会性。那些唾弃虚伪不加掩饰的法西斯倾向多么渴望将现实拉回原始好再次施行暴力。跨越血缘物种的联结，包容残缺边缘的个体，这样理念天真情感丰沛的左翼理想旋律，绝非是家庭保守主义的缩影，而是外来移民重筑社区共同体一起抵御异化的美妙旋律，从私密到团结，何其以小见大的诠释？露皮塔·尼永奥的配音为电影赋予了灵魂：“这部电影的主题核心——通过好奇心和尊重在不断分裂的世界中寻找和谐——引起了我的共鸣，善良可以成为一种生存技能，让我们所有人都能在差异中茁壮成长，这个想法是激进、美丽和真实的。我们想在看起来不像我们的事物中看到自己，让我们更接近更好地理解自己。”
掉线,2024-09-22 20:15:59,北京,4星,11,【B-】想讲的东西太多了，个人成长，边缘群体，社会达尔文.....最后导致每一个情感节点都没有足够的时间铺陈，只能靠音乐和画面强煽。所幸罗斯这个角色塑造的足够有血肉，眼泪也都是为他流的。
昆夕,2024-12-28 15:56:13,广东,5星,19,20241228 年度最佳，让我想到瓦力那个时候的美好。
南悠一,2024-10-04 11:18:36,北京,4星,13,故事表面讲亲子关系，却已是国产片无法企及的地步（国产片的父母常用可怕的手段塑造孩子面对外界伤害的钝感能力，掩耳盗铃式的教育；而这一部里孩子被教以爱和技能，能直面外界的风雨）。故事的内核却是用群体对抗集体：一个被程序范式塑造和束缚的人，终于融入了另一个自然的生态系统，在这个系统里，大家彼此相连、密不可分，爱是唯一的程序，这里没有傲慢，更没有偏见。我们都应该摘除自己的编号，找到真正的自己。确实太好哭了。
一位少男,2024-09-23 14:50:04,四川,5星,30,妈的，没防住，看哭了，理智硬汉人设破大防了
绒布狗子,2024-12-25 20:31:05,北京,5星,27,她送小雁飞走的那一幕就像以前每年我妈妈在机场送我飞去美国，我走进安检口的那个拐角。
六点下班成么,2024-08-20 12:56:47,北京,5星,53,年度最喜欢的动画长片已经出现了，Buff叠满的故事，温情，治愈，还有很多爆梗连连的地狱笑话，每一个角色都不脸谱化，罗泽和狐狸Fink别太好磕了，狐狸这个角色真的很有韦斯安德森《了不起的狐狸爸爸》那味儿，通透，有趣，混不吝还温柔，小绿眼站在罗泽肩膀上第一次飞向天空的时候我的泪腺根本遭不住，明年奥斯卡最佳动画长片提名预定
花衣云影免打扰,2024-09-20 22:17:32,北京,5星,44,“母爱”在今天已经是一种政治不正确了。巧的是，这正是这部电影要面对的。作为商品的服务型机器人，具有强大的学习能力和服务意识，但不能与服务对象发生感情联系，否则就难以按照程序正常运行，“爱”是一种故障。但是名叫罗斯的机器人却接受了一份陌生而艰巨的任务：收养了一只成为孤儿的小野鹅，学习如何成为小鹅的妈妈。这份基于责任的爱，不在她的程序设定中，她把它存在了心脏部位。这部由儿童小说改编的动画电影，触及了两个深刻的问题。一是人工智能的伦理，人工智能会发展出情感和爱吗？二是，无论这问题有没有答案，但另一个问题却是有答案的：无论人工智能有没有爱，但生命是一定需要爱才能存活和成长的。
孙小方,2024-12-02 15:51:35,四川,5星,22,这部卡通电影有好几层东西：最直观的就是母亲孩子的一个亲情友谊故事，很感人；第二层，它有个真正找到自己的主题，不管是妈妈还是孩子都经历了这个“寻找到自己”的过程；第三层是人和自然关系的主题，类似阿凡达。片里的设定，人类其实已经和自然“分开”了，只能把自己放在一个“笼子”里。人类那么重视丢失的机器人的记忆，是因为人类想通过它的记忆去了解如何和自然相处；这一层显然是对人类文明有讽刺和反思的；第四层是个基督式的叙事。机器人神子一般来了，帮助大家找到了爱（大房子有点像诺亚方舟），为了拯救所有动物机器人走了，但机器人变成了传说，并且承诺还会再回来。短短100分钟，浓缩了非常多的内容，好看并且令人深思，我打9分，并且相信它会成为新的动画片经典！
女神的秋裤,2024-09-25 23:49:03,山东,4星,8,画面很美，画风很喜欢。故事有些套路，但非常感人。全是和谐，全是美好，全是温暖的瞬间，纯纯的童话故事。
波德莱尔二十岁,2024-09-21 22:12:33,浙江,4星,12,动物们太可爱了，以及动画片里有不迷人的狐狸角色吗？不过前面热门短评是因为来得早的批评就热度高吗，到底什么没意思的成年人会嫌弃一个动画片太左啊。机器人母职确实没考虑过，也许是个问题，但这片子里的设定还没看出什么毛病。
VAM👸,2024-10-29 06:55:35,英国,4星,24,哪怕故事很俗，哪怕价值观已经非常腐朽。但是煽情太有厚度了，本质上是讲家庭，甚至一定程度上像动画版的小偷家族，巧妙的融入进了成长的轨道，将一些起飞这样的简单的意象赋予重要的意义，足够童真也足够感动。
椒盐豆豉,2024-09-29 08:43:22,美国,5星,23,个人今年最佳动画长篇出炉了，萌爆，好多工业糖精和套路还是很感人，同看的朋友们全程泣不成声，本泪点超高星人从学飞那儿开始鼻子也酸了。Are they your parents 真的笑死。后半段有些地方稍赶和生硬了没有一气呵成把情绪推到顶峰，但不妨碍全片的可爱温馨感人。（小狐狸好可怜心疼了！怎么每个动画片里的小狐狸都是 Nick 一样的嘴硬心软没人疼）
Anything Goes!,2024-09-20 17:02:49,福建,4星,23,一开始觉得既然已经明确存在捕食关系，还继续讲动物们的亲情友情着实太滑稽，但看到最后还是忍不住被🤖🦆🦊朴实的情感打动😭
斯内普的油头,2024-09-25 21:33:23,宁夏,4星,17,“别学他们，按你自己的方式飞。”很轻快的一部电影。
子戈,2024-09-20 18:26:27,北京,2星,227,前面三分之一还行，越往后越潦草，到确定了飞往南方过冬的主任务后，整个达标的过程也太糊弄事了，一个MV就搞定了。然后多元平等接纳的主题，也是特别概念化、程式化，所有动人的部分几乎都是靠“萌化设计”驱动的，文本提供的助力极其有限。到机器人大战，几乎已经崩盘了。动物痛宰机器人、毁天灭地之后，没有任何后果，萝斯竟然还是能安全回去服役，荒野也依旧安然无恙，也是匪夷所思。本质上是个非常虚假的故事，且虚假程度已超过了童话的范畴。
玉木大河,2024-09-17 17:16:43,天津,3星,16,不能细想的电影。如果就当个小孩子看个乐呵挺好的，如果联系现实，想得出一些隐喻，就突然发现创作者的思想局限性挺大的。来到陌生环境，成为这个环境的领袖人物，想要抵抗系统，如果抵抗成功到此结束也可以。结果又回大厂上班去了……结局毁所有。
狄木,2024-09-24 17:42:50,江苏,2星,74,……美式样板戏，怀疑是ai生成的剧本。剧情毫无波澜，看开头就能看到结尾，看了让人没有脾气的无聊。xxxGPT，请给我生成一个电影剧本，包含关键词：科幻，机器人，自主意识，自然，保护动物，感人，亲情，友情，身份认同，团结，屌丝逆袭，以小博大，种族和平共处，演讲，激情，放下仇恨，放下偏见。呵，tui~滚粗垃圾电影
食影双修,2024-09-05 12:50:26,河北,5星,32,故事足够简单，但人物塑造足够有力量。
