用户名,评论时间,IP属地,评论分数,有用数量,短评内容
女神的秋裤,2024-12-19 00:05:22,山东,4星,153,意外的好看，开头是灰姑娘坠入到美好到让人觉得不可能是真的童话里，幸福美妙；中间是幻想被现实击碎，在躁狂和疯癫中逐渐破灭，匪夷所思到让人发笑；最后是回归到现实，但进入过童话世界的灰姑娘或许再也无法回到现实中去。最棒的角色是Igor，他是这场闹剧中唯一的正常人。但他在灰姑娘眼里却是个强奸犯和基佬，纵使他充满善意，只是想帮助这个被冲昏头脑的女孩。大雪纷飞的街上，只有他没有被金钱或性迷惑。只有他，在欲望的洪流中看见一颗受伤的心。最可悲的是，她只会用性来回报他从未要求过任何回报的善意。
phenomenon,2024-11-02 23:04:37,广东,4星,144,Anora用自己画出了今日美俄关系的三八线。
唐小万,2024-05-26 22:10:20,法国,3星,307,本届两部以女性角色名字为片名的电影，却都没有展现主体性
xixi,2024-10-20 16:26:25,美国,2星,593,南湘想勾引顾源 顾源太有钱了不爱她 她很一直默默守护她的席城在一起了（男导演别再拍女权片了吧你们露骨的凝视收收吧
红酒与谋杀,2024-05-22 18:30:32,法国,1星,514,肖恩贝克电影的工艺越来越好了，但本片的姿态却丑陋无比。赤裸裸的厌女、仇富大戏，本以为会是如以往那样赤诚或自省的底层叙事，结果完全不是，边儿都不沾。肖恩贝克的作者视点在这部新片里已重度倾斜。在影片中段当一系列激烈的情节动作迅速展开，戏剧高潮瞬时爆发，直至影片的最后一幕，影厅内都一直在传出响亮的笑声，不知道你我到底是谁的价值取向出现了更严重的问题。通篇占据客体地位的女主，却在所谓的现实击败童话之后突然“清醒”，这无疑才是一种虚假的主体意识。女主角都被勾画成一个复读机了，她的主体性到底体现在哪呢？失败的性格描写与肖像描写已经给主人公判了死刑。全片最后一场戏先以一种伪善者的目光施舍给女主角微不足道的怜悯之情，与此同时更加残忍地将人质情结强加在这个可怜人身上。煞费心机、丑态毕露，令人作呕的电影。
fluxua,2024-09-30 03:15:33,美国,5星,1496,她一直以为性就是爱，直到当她坐在他身上，看他如朝圣般虔诚的向她吻来，她终于找到了爱
LOOK,2024-12-20 22:07:25,上海,2星,195,就觉得现在的国际电影节在美学方面已经没有任何要求了
同志亦凡人中文站,2024-10-25 00:07:16,美国,3星,205,挺欢乐的人间闹剧。不过除了结尾那个画面，想不出任何拿金棕榈的理由。我很担心Sean Baker成为又一个伤仲永，对边缘群体的关注越发走向轻浮。别的不说，就寻人那段真的不是在复刻自己的“橘色”吗？
纪诺亚,2024-12-20 22:17:55,江苏,4星,127,听说男主帅过甜茶，我才来看的，想不到打动我的却是那个光头保镖。从他见到阿诺拉时清澈又好奇的眼光，到笨手拙脚地控制住她在家里发疯，再到汽车上就她的外套是不是貂皮尴尬地闲聊，签署离婚证书后给她及时倒上一杯酒，飞机上贴心地给睡着的她披上衣服……当阿诺拉试图用自己的身体回报这个一路上照顾自己的男人时，他却执着地看着她的脸，似乎想要看穿她的灵魂。车窗外，大雪纷飞；车窗内，她被揽进宽厚而温暖的怀抱，可以肆意痛哭。过去的几周内，她和伊万疯狂做爱，寻欢作乐，怎及得上伊戈尔只是和她坐在沙发上简单聊天，再到此刻一个可靠的拥抱。
亵渎电影,2024-12-23 18:36:17,河北,4星,66,这部电影算是好莱坞三十年代的脱线喜剧的变种，主角是肖恩·贝克导演式的性工作者，他尽可能把这个故事拍得聒噪和畸形。前半段看起来很梦幻，实则是一种剥削，架空了俄罗斯富二代的人格和想法，形成了悬念，加上女主角不屈不挠的对抗，让所有人抱有一丝浪漫的幻想；中段成了一地鸡毛，凸显了第一段的不真实，除了被剥削的女性身体，我们并没有看到什么真实的感情；最后当所有人逐渐开始清醒，回到现实，电影的第三幕开始逐渐加分，直到最后的戒指和崩溃，这个世界上已经不存在社会阶级的越升和麻雀变凤凰的爱情童话了。导演仿佛在说，要什么脱线喜剧，是时候认知现实了。
Maromia,2024-05-22 18:16:43,法国,2星,151,只想看考里斯马基拍保镖 其他没必要：）也太落后了……
九苍,2024-10-12 09:47:33,加拿大,1星,266,-250。1. 夏天看完抓娃娃以后，我就决定今后再不自掏腰包看开心麻花了，没想到冷不丁看了个外语版的西红市首富续集，还是限制级的。我很怀疑今年戛纳评委是不是沈腾徐峥黄渤马丽闫非彭大魔等人易装扮演的。2.这些吃了上顿没下顿的美国独立导演对第三世界暴发户和他们的儿子脑袋里装了什么样的屎实在是太缺乏想象力了，写剧本之前看看抓娃娃和西红市首富真的会有开天眼一样的帮助，油管有英文字幕版的，准备工作太不到家。3. 金棕榈给这样的片是对世界电影释放什么样的信号？百十万抖音tikok短视频从业人员，戛纳的大门是向你们敞开的？4. 本来是零蛋，但这结尾五分钟值-250。
Rea🚀,2024-12-20 22:05:52,上海,2星,140,好吵的一部电影，一直期待着人物弧光的出现，没想到就这么模式化地演完了两个多小时。缺爱的风尘女，玩世不恭的富二代，刻薄冷漠的财阀家族，寡言忠犬并毫不意外和女主相互吸引的打手——公式一般的预设，没有深度和惊喜，总感觉在哪部韩剧里看过这一集。
HarperDie,2024-05-22 01:59:14,广东,5星,301,有着俄罗斯血统的美国脱衣舞女Anora，坚持让所有人唤她Ani，即便她的本名美好太多。当与俄罗斯富豪的纨绔儿子疯狂缔结婚姻，她寻获的不只是金钱，更是被人艳羡的目光。以至于爱情真的来临时，她根本无法卸下伪装，接受真实的自己。肖恩·贝克用服帖的视听语言，令故事从午夜甜蜜烂漫写意地过渡到寒冷刺骨的癫狂。女主角米奇·麦迪森与Anora完美融合，傻乎乎的男主马克·埃德尔斯坦甜蜜如俄罗斯甜茶。
嘟嘟熊之父,2024-05-21 23:16:21,比利时,1星,265,核爆级别的八点档家庭伦理剧，成功激起了所有人对穷人的怜悯和对富人的嫉恨。不仅是扁平脸谱化的人物塑造，还有摄影机侵入演员的表演空间去捕猎他们笨拙、滑稽、歇斯底里的一刻，直到人物彻底无路可退，成为被俯视的玩物。
十二辰子,2024-05-25 17:00:23,法国,3星,218,后面15分钟隐秘的情绪和张力才是Sean baker吧 前面的烂俗过时抓马爆米花到底是在做什么…
言若二三,2024-09-09 22:55:40,加拿大,3星,197,TIFF第四部：好一般的金棕榈，请老白男停止yy救赎sex worker的圣父情节
冰红深蓝,2024-12-24 22:28:09,上海,2星,102,在解构灰姑娘类型片叙事的同时又陷入种种狗血与俗套之中，童话拍得风格显著也非常景观化，但反童话部分也鲜少脱离贫瘠表浅的外壳。角色刻画就是纸片人女主、工具人男主，还有一群更加无力的NPC，你几乎看不到人物心理层次或连贯成长弧光。不仅对富二代的呈现毫无想象空间，将其背景干脆设置为俄罗斯寡头军火商家族，更是简单粗暴转移矛盾并强化敌我二元对立的做法。思想深度上同样趋近于零，换句话说整部作品没有表达出任何让影片值得成为戛纳、颁奖季乃至年度世界电影阵容焦点的理由。漫长第二幕的荒诞闹剧倒是贡献了一些悲凉的笑点，但和萨弗迪兄弟的躁狂烈度与繁复程度没得比。结尾更是一根筋地直给到家，更暴露出藏在女主身后的男性视点及剥削思维。当所谓最高的艺术电影节与以奥斯卡为终点的花哨颁奖季逐渐趋同，世界电影还会好吗？（5.0/10）
耐观影-Xavier,2024-05-21 23:23:15,法国,5星,147,虽然过程中有些小细节用力过猛，但是水平已经足够在本届一片烂片的海洋里追封金棕榈了！
桃桃林林,2024-12-18 18:24:51,广东,4星,52,仍是一部很肖恩·贝克的电影，无论是影像还是主题。比如，他对底层话题的持续关注，无法跨越的阶级壁垒。整部影片以一种反《风月俏佳人》的方式来推进，也就是肖恩·贝克想要传递的主题了吧。而最后的处理，大概就是童话破灭之后的认命，或者接受阶级身份吧。从肖恩·贝克的角度，其实这个电影整体还是很统一的。而从女性的角度，拍性工作者，尤其是白男导演拍性工作者，争议是必然的。
球球球球,2024-12-18 22:29:12,江苏,2星,116,好久没看过这么正宗的地摊小时代了
豆瓣路人己,2024-12-15 00:44:29,北京,3星,115,是《佛罗里达乐园》的延续，以及反向输出。这次好看了，更娱乐了，但好满，好失望。闫非和彭大魔还犹豫什么，赶快买版权吧！阵容都想好了，金晨+范丞丞+徐峥+贾冰+孙阳，最后父母让沈腾马丽客串，舞女设定可以改成直播擦边女。
散步的侵略者,2024-09-28 15:21:05,加拿大,5星,143,#VIFF2024 年度十佳，也是肖恩贝克的生涯最佳。对于豆瓣七分都不到震惊无比，很多人似乎忘记他入读电影专业是想成为拍《虎胆龙威》的导演，也因此极端放大类型元素反而是真正的回归初心。另外他之前所有的片子都是烂尾的，这回却是四两拨千斤地点题，又是一大进步。那些戛纳首映的差评，先想想大家看电影的初衷是什么，用同一个价值观套专业名词衡量一切，只会显得你特别虚伪和狭隘。
水包酱,2024-12-18 17:03:09,上海,3星,110,角色设定过于predictable了。阿诺拉一出场，便明白一定是个表面坚不可摧，但有着柔软脆弱肚皮的美丽小刺猬；伊万百分百是个会搞砸一切的懦弱富二代；伊戈尔只需看一眼，就知道他是那个真正想要“拯救”灰姑娘的骑士。唯一有些反类型的是中间“Finding Ivan”的road trip 那段还挺好笑的 🚗
monana,2024-12-25 12:42:44,四川,2星,105,吵得要死我天fuck一个小时了快我天
内有恶犬,2024-05-21 23:25:38,英国,1星,189,这届戛纳主竞赛的走向越来越怪了，说不上来肖恩贝克和福茂到底谁中邪了。美国佬不装了直接加入烂仔帮了是吧？
饿霸地煮,2024-12-22 22:43:44,上海,4星,45,很俄罗斯文学，结尾这场不就是《白痴》里梅诗金公爵与纳斯塔莎么。陀思妥耶夫斯基文学里的4个R都出现了，隐秘的人性、革命性、俄罗斯和宗教。圣彼得堡是夜总会，娜塔莎之舞充满着该往何处去的困惑。莫斯科大别墅住着年轻的醉汉，他的四根拐杖，妓女，主教、掮客和打手（圣愚），代表着某种古老历史的精神延续。以至于那场滑稽的夜奔，四根拐杖踉踉跄跄，从“圣彼得堡”夺回醉汉。这是一个无比尴尬，也无比困惑的民族，她属于西方？属于东方？属于圣彼得堡？属于莫斯科？她是拜占庭血脉相承的第三罗马？还是扎根泥土有着最纯净也最丑陋的农奴之魂？在遥远寒冷的第六大陆和拉斯维加斯对西方向往的纸醉金迷间做出选择。所以要强行离婚，土地和天空的离婚，历史与将来离婚，勇敢的与懦弱的离婚，神性与恶鬼离婚。
变脸,2024-09-24 14:43:21,美国,5星,98,今年最佳的观影体验，在the grove和全场的dancer一起看着一部电影，所有的掌声和欢呼都是来自于真实的夜场工作者的最直接的反应，她们甚至鼓掌都是用脚上的舞鞋！我无法站在她们的立场上评价什么，但是当你听到全场的欢呼和对某些场景的肯定的时候我发现什么那些站在道德制高点上面的评价，关于男凝等等的观点都特别的廉价和虚伪。这生命力和不忿儿的感觉太牛逼了！纽约大垮子口音真他妈解气！
爱幻想的小孩,2024-11-04 08:40:01,德国,5星,123,结尾20分钟的两场戏值五颗星。听说导演先写的结尾。小保卫是真的在照顾她（带围巾，要求富豪道歉，还戒指，和她还是同一个贫富阶级），可是她唯一懂得回报关爱的方式却是性，下意识的上位却在他想亲她（爱的表现）的时候彻底奔溃，最后接受了他的拥抱嚎啕大哭，开始意识到之前和王思聪之间不过是自己执念的黄粱梦，在全程一句对话没有的长镜头里结束，真的是完美。sean baker的主人公都是执念hustle为了目标什么都敢做的人，而用最诗意的方式表达出执念背后的悲哀才是导演最厉害的地方。
TWY,2024-12-18 14:41:43,浙江,2星,52,Bro thinks he’s making UNCUT GEMS（真正的区别可能在于，《原钻》的结尾跳起了蹦迪歌曲，这个的结尾是故作姿态的沉默
Yamagatata,2024-12-29 19:48:56,广东,4星,34,跟我看到的评论不同，1️⃣阿诺拉并没有傻到以为富二代是真爱，不过是共同拿真爱当挡箭牌带她脱离苦海罢了2️⃣阿诺拉也没有从一个男人的失望跳到对另一个男人的爱，性是她与男人交流的方式，最后相拥是一个我认为浪漫化的演绎，那种底层屁民拥有又失去的的痛苦，只有在同类面前才能勉强释放出来
双晚,2024-05-23 00:47:28,法国,4星,36,A-. 收起锋芒却不掩野心的肖恩·贝克。相较前作的粗粝纪实，这次引入了更多样而鲜明的“类型”色彩，并在三段式的剧作结构中实现情绪的迭代与汇总：第一幕以极具能量的音画剪辑拍摄MV式的青春童话，第二幕转向身体性的狂躁/荒诞与歇斯底里，最后在试图回归浪漫叙事的虚晃一枪里当头一棒，剩下一地冷峻的碎片。通过准确的视听手段和演员调教，寻找现实质感、复杂语调、戏剧张力和观影趣味之间的最大公约数。当然不是最先锋的肖恩·贝克，却是完成度很高的一部。2024.5.21 Lumière
Q影誌,2024-05-23 01:17:43,法国,2星,81,#戛纳主竞赛 俄罗斯演员选角是正确的，Yura成功演绎过很多铁汉柔情，Mark是最适合演青春叛逆又忧郁令人怜惜的年轻演员，可是Sean Baker完全不会用二人，白瞎了两个好演员。即使浮夸如《旺卡》也给了甜茶几场施展个人表演魅力的文戏，本片Mark顶多有几个镜头，大部分时间都在装疯卖傻，而且他就算颜值跟几年前比坍塌了也是可以拍得更帅的。Yura更不要提了，全靠个人底子才没有让角色沦为同情心泛滥的小傻子。气！😤一个cheap的讽刺剧，比杜皮约查太远。福茂口口声声只讨论电影不讨论zz，本片如果没有zz估计进不了主竞赛，哦，差点忘记，这也是个大关系户。
安石榴阿措,2024-12-24 09:54:07,中国香港,4星,33,在影院里看的愉快感几乎是五星了，除了其他人夸的理由，还有一种较为单纯的看喜剧的快活，没有那种“时日无多了我今天就要把毕生所学打包全塞给你丫的给我张嘴”的迫切感
jymaxp,2024-05-22 23:43:36,英国,2星,86,灰姑娘都比这好看，中段的豪宅闹剧和寻找Ivan十分降智，如果不是零零星星插进去的笑话撑着我真的原地去世
一只橘聚居,2024-11-16 13:25:16,美国,1星,211,能不能给负分啊，年度诈骗级，美好的周五晚上吃了好一大坨狗屎，一小时porn一小时歇斯底里吵架和莫名其妙只有美国人笑得出来的Russian笑话，以及最后五分钟所谓的宽慰崩溃和解，晋江文都秒了，什么霸总只会给hooker一万刀一周啊？？
Deupoeit,2025-01-03 23:40:11,中国香港,2星,74,疑似白男中毒后性幻想之重生之俄罗斯小留
白石春子,2024-05-23 22:10:39,美国,5星,79,很喜歡。肖恩貝克化身薩弗迪兄弟did some real crazy American Gen-Z shit，在感官的挾持下與所有人捲入Ivan這個巨型空洞形成的漩渦，而最終弦松開後細膩的平靜與巨大的哀傷又如大雪和引擎聲將人吞沒，張弛有度地展開屬於Anora的兩重悲傷。她唯一懂得的語言是性的感官和交換，而這種語言無法訴說愛，又如何真正連結，只能傳遞不安。剪輯的節奏和鏡頭無比自然流暢，又在一些dramatically zoom in 的瞬間顯現詼諧，笨蛋黑幫的prototype，富有魅力的人物和恰如其分的幽默感都讓觀影體驗變得極好。
Faye,2024-12-18 23:59:34,天津,2星,55,好土好土的片儿。。土的像实在没有剧本可拍才翻出十年前写的已经发霉的内容。戛纳能捧出钛这种电影，也能捧出阿诺拉这样的，实在是觉得没意思极了。
Ocap,2024-12-28 10:00:41,北京,4星,29,好看程度五星，不过闯入和找人的戏在篇幅、效用上都存疑，所以某些段落停留在一种萨弗迪状态里，没有构成以往贝克作品独有的绵密。但最关键的几个节点都实在拍得太好，以至于我觉得大部分价值讨论都特别无意义，比如求婚时刻的发生，那么含糊、那么夹带杂质的回应，都决定了“现代灰姑娘”是一种多么局限的幻想。这个时代的情绪是猛烈的空无，无法被物质等量换算的空无，以及平等和确定性的转瞬即逝...对所有人的感情最终都变成了一个人自愈的孤舞，就好像结尾的他也难以理解她怎么就对“吻”有了应激反应，他可以选择拥抱，但她的哭泣只能是她自己的回响。
谢飞导演,2025-01-10 11:43:15,北京,5星,78,2024戛纳电影节金棕榈奖获得者，IMDB7.9分，豆瓣则只有6.9分，不常见的国内观众打分不如国外高。作者把S工作者当做正常工作者看待的态度，首先就是一个突破，剧作及表演上把每一个人物都把控得准确、丰富，很不容易，值得三大最佳！
朝阳区妻夫木聪,2024-12-19 11:55:34,北京,4星,30,真的笑死我了，什么鸡同鸭讲的扯头花大电影。体感上是肖恩·贝克最接近主流商业叙事的一次了，跟上部《红色火箭》讲的话题有点接近，前者是一个曾经辉煌的porn star跌入谷底试图东山再起，这部则是一个底层的stripper突然天降土豪小鲜肉直接阶级飞升之后又迅速梦醒跌落的故事。标志性的风格还在，荒诞叙事，镜头推拉，明快的节奏，出色的群像调度，不过这次的故事多了一层伤感意味。白男写底层女性免不了争议，尤其还是这么一个“多金男解救风尘”的视角，然而在这个故事里我看到了一丝梦醒后的破碎感。“土鸡变凤凰”的故事只存在于童话中，璀璨的烟花消散后才发现，自己只不过是他人圈养的另一只“金丝雀”。在一个大雪纷飞的日子里，Anora回到了自己原本的巢，趴在另一个男人身上，她终于哭了出来。哭吧Anora，你不必那么坚强的。
心裏一抹秋陽,2024-12-20 08:00:21,广东,5星,83,觉得自己每天都在卖身的人，会特别有代入感：妓女视角：这是个极度被物化的人生，她身边不是买家就是qj犯。她也物化自己，除了拼命把青春变现，她报答恩人的方式，也是“让利”。但注意了，一个吻都不能给，行规来的。巨富视角：一般电影，会写富人让保镖拿枪逼阿诺拉听话。然而这片让律师出彩，对味了，写出资本主义最深的不公——知识和见识。白手套是富人最好的武器，法规合同少看几个字，足以让你身败名裂。富人连费力骂人都犯不着。PS：最后那只戒指，比所有荧幕求婚都感人。因为它无关爱情，全凭尊重和共情。
顿河,2024-12-18 00:48:37,北京,4星,31,鲍里索夫拿出钻戒，有种拿回本来属于我们东西的的动人。同一个主题，还是六号车厢好看些。 和某种物质一起，宣告了某种追求荒诞和简单的急迫，但还是比后者沉着些。
Kinyuan,2024-05-21 23:28:32,法国,1星,143,@Cannes2024 对肖恩·贝克失望近乎愤怒。如果说第一幕还有些可取之处，比如把富二代这个形象抓得有趣鲜活，那第二幕的大转向是始料未及的：冗长无趣，从一开始就崩坏，每一个媚俗喜剧包袱都踩在我的雷点上，对男权和家长制的调侃全落窠臼，批判力度还不如《芭比》，且不说在这个过程中，性别和阶级等社会结构问题被悄然转嫁给意识形态敌人（Fuck you Russians），即使没有主观意图；女主被压扁为口吐芬芳机器，角色塑造已然停滞。最后一场性爱戏宣告一个悲惨的结局，毕竟阿诺拉也只是一个走投无路的斯德哥尔摩灰姑娘罢了。
小溪笑嘻嘻,2025-01-02 00:51:30,北京,3星,79,好看是好看，可后半程保镖这个角色实在太让人不舒服了，仿佛硬要讲“还是有共情你们的男人”的，但实际还是充满了男性的凝视。真希望阿诺拉硬气地说反正我都一无所有，官司打就打。
朝暮雪,2024-12-23 01:17:17,四川,2星,45,如果拍到归还婚戒就结束，这只会是一部无聊透顶的平庸之作，好在结局画龙点睛，升华了主题，让平庸之作不再平庸，而是变成了烂片。完全不理解为什么她上一秒还在骂他袭击、殴打、绑架自己，说如果这个房间只有他们两个人，他肯定会强奸她，下一秒她却主动投怀送抱了，导演眼中女性都这么随便吗？莫名其妙，毫无逻辑。一个伤害过自己的人，稍微展现出一丝愧疚之心，她就原谅对方，甚至感动得到要“以身相许”，这和家暴男说他错了，再也不打你了，受害者就和他和好了有什么区别？一个比渣男好一点的人，就是好男人了？一个和嫖客不一样的人，就是“爱”了？比烂是吧？虽然连导演都不知道他想表达什么，但是没关系，自然会有人帮他解读的，毕竟不吹一吹这种金棕榈奖电影怎么体现他品味高雅呢？
Iroqués,2024-11-10 14:25:38,加拿大,5星,55,"Sex, to Anora, had always been nothing but a transactional skillset. For her whole life, she’s never locked eyes with anyone during sex. Be it any position, it was always her faked moaning to please hookers off. So when Igor grappled her cheekbones, wistful for any eye contact, she reclined in avoidance, cried in cuddles. Touche, now be my fav typo"
Pearciac,2024-11-02 23:03:24,法国,2星,43,看来【小时代】里南湘+顾里的故事线稍微改改遇上Greta Gerwig女士也能拿金棕榈，郭敬明女士的影史地位得到了历史性提升
Lunaqin,2024-12-30 04:08:28,江苏,2星,48,阿诺拉一个脱衣舞娘真的会陷入这种男人的把戏吗我不懂 但是女的就是可以为爱情做一堆惊天动地的傻事隔着八小时的时差吵完架看这部片子老子真的要生气了女人为了一个拥抱真的挨了好多槽
发条,2024-12-18 01:00:25,浙江,2星,36,"I hope you had fun this film, Sean Baker. 你知道我在心里偷偷给你打满分。结尾才是这部电影最厌女的部分，但你们这些白男导演都该感谢Borisov作为福报降临滴水不漏地消化了你们对着女频文打飞机喷射出的意淫，像西伯利亚的雪沉默地、疲倦地洗礼着臭气熏天的纽约。"
littledepp,2024-11-03 16:16:11,美国,5星,81,结局让整个故事升华了。她习惯将自己的身体作为回报，却在沉默寡言的男人试图想给她一个温柔的吻的时候突然崩溃。她终于想起了她压抑了整个闹剧的眼泪，像个孩子一样倒在这个男人身上嚎啕大哭。这不是最纯爱的电影是什么。
铅纸鹤,2024-12-20 00:26:50,辽宁,5星,69,中段突然嘈杂起来，发觉竟然是喜剧，还奇怪这个剧情怎么拿的金棕榈，结果结尾太强了，有种去年看过往人生结尾的屏息感。这才叫电影时刻
跳出框的鱼,2024-12-21 20:56:53,北京,1星,108,脑仁嗡嗡的 别吵了真的 烦的我满脑子fuck如此陈旧且老土的东西 富二代“救”风尘 受伤女人转头和另一个男的做爱并痛哭  什么东西我请问  看了十篇影评没有一篇能说服我这东西好在哪吃点好的吧各位！！另外 豪门居然才给一万 算什么豪门 短剧里都五百万起手
左手的象,2024-12-30 18:45:59,江苏,2星,41,在晋江文学里也属于极为平庸的故事，别老看不起晋江。也别扯主义阶级那些问题，这部片看完之后留下的最大印象绝不是反思批判与解构，就是最为低劣的刻板印象与黄片奇观。
寒枝雀静,2024-05-22 04:01:55,法国,3星,43,D＋/ 整体呈现出多方面的过载。第一部分对上流浮华世界的描绘堪称毫无新意也缺乏更精确的影像选择；后面开始进入他标志性的冲突之后则充斥着过多尴尬的时刻，根本无法达到前几部作品中的密度与强度；因而最终试图更进一步提取人物情绪的时候也不太奏效。一方面在肖恩贝克自己的序列里也很难称得上佳作，另一方面与美国电影史上类似题材中真正的杰作如《艳舞女郎》更是云泥之别。
宏纪元,2024-12-18 22:02:21,重庆,5星,64,能把这么俗套的故事写得如此尖锐赤裸，这金棕榈就该颁给Sean Baker。很多人抨击这部电影说这是伪女性电影，但这是否恰好印证了电影的主题——在资本与权力面前，一切主义都是虚妄的。老百姓只想过好日子，其他没想这么多。听起来很可怕但好像真的是这样。
