用户名,评论时间,IP属地,评论分数,有用数量,短评内容
niania兔,2011-09-27 22:22:34,,5星,1989,孔侑在里面对自己的母亲说：我在她被性暴行的时候来不及去阻止，现在这些孩子需要我的时候，我怎么能袖手旁观呢？如果这样都做不到，我又怎么能当一名合格称职的父亲~
大鼻先森,2017-11-24 08:20:43,,5星,1064,我有一个长长的望远镜，一直能伸到你的家里，你说什么做什么我都能看得到。
麻绳,2012-01-02 19:25:59,,3星,1044,总算是有时间静下来看了今年的第一部电影。挺一般的片子，在韩国的影响大主要是因为这是一件令人难以置信的真事吧。题材很尖锐，又抢占了道德制高点，但致命的缺陷在于用煽情代替了反思，将黑幕片拍成了苦情片。韩国宽松的创作环境令人羡慕。
我初中就一直在练习变成哪吒,2014-07-26 14:48:45,,3星,780,你恨贪官，想当公务员。你讥讽不正之风，办事托关系。你仇富，却梦想一夜暴富。你憎恶小三，却也盼望美女投怀送抱。人生多无奈，自叹世不公。不言水湍急，只盼船顺风。一方人民养一方官僚。
艾小柯,2012-07-07 20:10:32,,4星,280,韩国未成年人保护法之弱令人震惊。情节的几处穿插匠心独运，对雾津的几次俯瞰/大图像描绘意味深长。高潮撼人心肺。
刘康康,2013-01-06 20:17:56,,5星,1319,韩国电影总是有本事让我能痛痛快快哭一下。影片最后的信里，问孩子们这件事发生后对他们而言最大的变化是什么？孩子们说，知道了自己也是有人关心的。我一下子就泪崩了。
维城乱马,2013-10-30 16:51:06,,5星,861,又一部没有大场面的五星级韩国大片，值得鼓掌叫好。 电影里说“我们一路奋战不是为了改变世界，而是为了不让世界改变我们”，网友说“他们有改变国家的电影，我们有改变电影的国家。 ”
老晃,2012-01-07 22:35:38,,3星,458,其实很一般的片子，牛逼就牛逼在这句话，“我们一路奋战，不是为了改变这个世界，而是为了不让世界改变我们。”
卢十四,2015-07-26 20:53:09,,未评分,141,莫言也是韩国人。两个！
TTTZB,2012-01-19 02:37:19,,5星,789,故事本身就能给到五星。那股站出来的正义让人沸腾，而无声的背影和哀嚎撕碎人心。特权阶级的民主践踏过良知，瓦解成兰花盆里的碎石，倾倒在地。战斗过的勇士会知道，还没赢不是绝望，只是，还没赢。
仁慈的父,2014-09-24 12:39:13,,5星,549,真的哭到不能行，从判决宣告开始哭到片尾曲。我们的编剧敢不敢写这样的本子？我们的投资人敢不敢投这么一部片子？我们的导演敢不敢拍这么一部片子？我们的总局敢不敢让这样一部片子上映？没有司法公正，弱势群体如何对抗他们受到的侵害？我们战斗，不是为了改变世界，而是为了不被这个污秽的世界改变。
無我,2017-11-24 02:16:17,,5星,415,这一年来，我已经不害怕看恐怖片。却害怕看如此般的【真人真事改编】。我不怕鬼，我怕【真人真事】。
芦哲峰,2013-03-15 08:09:02,,3星,138,生而为人，死不瞑目。
朝暮雪,2013-03-25 01:14:04,,4星,286,那位说“什么时候我们才能拍出这样的电影”的朋友，我想说：我们拍出来了——《嘉年华》，而且拍得不比《熔炉》差。
猫语猫寻,2014-12-27 22:39:23,,5星,424,最最让人绝望的，不是厮杀、不是性侵、不是凌弱时的若无其事、不是不平等的话语权、不是被害者的伤痕、不是面对不公的无助、也不是喊不出声哭不出来。而是这所有的一切都会化为平常，并慢慢的被世人遗忘，像是从未发生其一样，作恶者终会忘记受害者的脸，而受害者却不得不将其铭记一生。
荒野侦探,2017-11-24 12:37:22,,5星,315,如果不是因为红黄蓝，也许我都不愿意回忆起自己曾看过这部电影。这是唯一一部看完希望自己能够忘记的电影，因为太痛苦。
流空破刃,2012-06-08 20:39:36,,4星,321,我觉得近期的嫖宿幼女事件也可以拍一部片子。
仁直,2012-04-04 00:06:20,,5星,192,好片！我们不是要改变这个世界，而是不被这个世界改变。影片从场景设置、纵深取景、配乐，再到人物表演，全部到位。题旨，更是利用大量的低调光，剖析开这个社会的“脏”。人脉似雾，是一种无形的枷锁。现代社会之文明人，建构其中，必受困顿。心明之人，何以逆流？以何栖身？
prost,2017-11-24 04:22:18,,3星,105,全片最触动到我的部分，是民秀哭着的一段话，“谁原谅他们了，他们并没有向我和弟弟道歉，我都没有原谅他们，谁也不能替我原谅他们。” 没有力量谈何正义，你不去改变世界，世界就会 改变你
阿梦,2011-12-29 18:51:16,,5星,388,强权对弱势的强暴，放诸四海都存在着。我们不能痴人说梦强势群体都有良心、都讲道德，只能寄希望于自己强大起来，足以维持个人最基本的权益。女性，特别是小女孩被性侵犯这种事儿，会对她们的身心造成多大的伤害！记住，即使禽兽们害的我们生不如死，我们也要努力好好活着，别为贱人浪费自己。
陀螺凡达可,2013-07-06 07:38:46,,3星,82,能够煽动观众情绪就已完成任务了。
PHY,2023-01-01 07:18:49,上海,5星,172,新年第一部片。最离谱的是什么你们知道么？是我看完的最直觉的反应，竟然不是对案件的愤怒，而是在羡慕韩国的文化产业！它竟然能推动司法执法行政的共同进步！有这样的小说可以出版，有媒体主动跟进，有富于责任感的男演员主动要求翻拍，拍出来的电影可以公映，可以推动社会讨论，形成社会运动，可以切切实实推动法治进步，改善这么多儿童和家庭的生活！我竟然在羡慕！！！我都不知道该说我自己太可悲了，还是这个地方太可悲了。这种按捺不住的羡慕都叫我觉得自己有罪。
自嘫巻,2011-12-29 07:43:10,,5星,311,法律再严苛又如何？无法启动，没有力量。
泉枫彦,2017-11-24 10:49:36,,5星,272,改变国家的电影，毁灭电影的国家，我们一路前行，能否真的用脚投票？
鱼不吃猫,2018-01-24 08:59:21,,4星,129,弱势群体所遭受或正在遭受的远远比影视更残忍。哎
不错我就是神,2018-01-24 09:22:09,,4星,73,拍的很不错，看的我非常气氛，紧张揪心，有些人真是非常好变态。
雨滋味,2018-01-24 08:38:55,,4星,94,这个社会就是一个熔炉，熔的不仅仅是身体还有心。哎。
大島,2013-02-02 01:57:40,,5星,235,我们这样奋斗着，不是为了改变世界，而是不让世界改变我们。
风铃惹风急,2023-01-07 00:32:17,广东,5星,152,人家的电影可以改变国家，我们的国家可以改变电影
HansonH,2017-11-24 07:22:42,,5星,232,曾经以为熔炉很远 可它却很近
沉歌,2012-04-05 15:03:18,,4星,83,相似题材中还有阪本顺治的《黑暗中的孩子们》可以一较高下，电影表现力和揭露社会黑暗面《熔炉》更好，道德批判和自我审批上《黑》更胜一筹，不知道为什么一直没人注意到《黑》。不过细想《熔炉》这个名字还真是绝了，不正点出在熔炉般的世界如何不让改变的主题吗。
三更残雪,2011-12-29 20:13:33,,4星,69,我们一路奋战，不是为了改变世界，而是不让世界改变我们。。。
樹一,2017-02-22 00:44:11,,4星,103,终于在一个雪夜把这部电影看完了，让我真正觉得震撼的不是故事本身，而是一部电影竟然真的改写了现实中的结局。身处在一个恨不得让你失聪失语的国家里，我们也许已经消极到忘却批判与反抗，不闻政治，不信法制，世界在下沉，我们在狂欢，所有个体的思考都陷入静寂无声，那才是真正的绝望的来临。
阿vi子,2017-02-18 21:55:09,,5星,117,刚刚我简直想钻进屏幕里暴打那些禽兽不如的家伙们！！！心情好压抑！！！愿世上每个人都能被温柔对待(｡•́︿•̀｡)
黑加仑,2022-08-21 10:55:17,黑龙江,5星,152,最难受的是——根据事实改编；最牛的是——韩国当局允许影片上映；最奇葩的是——中国各大主流视频APP都没有资源。
胤祥,2017-11-24 15:11:49,,未评分,43,网页版已被和谐，豆瓣top250排名高达23的电影……也有这么一天……这枪躺的……
Kevin,2022-10-18 17:07:18,广东,5星,110,一个国家靠电影改编法律，一个国家靠法律改变电影
骨头,2018-01-21 12:30:17,,5星,77,发人深省，反应了韩国社会的黑暗面，希望我国也能多些这样的片子。
铃铛,2018-02-21 12:31:30,,5星,76,震撼，残忍，真实，人性。当我们无病乱呻吟的时候有多少无辜的人们在黑暗中苦苦挣扎😭
가 영  씨👙,2017-11-24 00:17:11,,5星,156,今天的红黄蓝猥亵事件 我想影迷们都会想起这部电影的伟大 有些电影可能不够精彩 不够有趣 但它们承载的意义超过了电影本身 电影的功能从来就不只是娱乐 有时它们也能改变人们的生活～ 不过天朝子民就算了…
麦唛,2017-11-24 12:08:50,,5星,116,地狱空荡荡，恶魔在人间。
LORENZO 洛伦佐,2012-01-04 20:31:40,,3星,27,谁给标的励志tag，这哪里来的励志？故事很震撼，但是大于电影本身。感情色彩太浓重了，十分压抑。关于聋哑儿童的性侵犯的故事。电影调度自然，摄影也不错，表演有点一贯的韩国电影的夸张，但是不影响观众情绪代入。如果按照英文翻译，Silenced有“被动沉默”的意思，应该是故事最到位的名字了。
Pirouette,2012-09-18 13:19:21,,4星,120,"一年前一次夜聊，朋友之一个讲有个20几岁的大姑娘，总觉喉咙疼胀有异物感想呕吐，且性情乖戾，可看了好多耳鼻喉科专家，都查不出有什么毛病，走投无路找到心理医生，催眠后她讲出一个惊人的信息，在她年幼的5,6岁时，曾经被一中年男人强迫口交，当时其母知道后不但没有做任何心理干预，反而让她不要瞎"
JMQ,2017-11-24 13:12:10,,5星,74,有法可依，依法治国
轩雅,2017-11-23 21:58:22,,5星,124,在2017年感恩节的今天，伴随着红黄蓝幼儿园虐童事件，我屏住呼吸地看了这个电影，当孩子们用手势说着案件的全部的时候，说实话，我还不能够完全相信这般禽兽的存在。更为了无法控制事态而严重影响了孩子的心智的经历表示沉痛的哀悼
[己注销],2012-01-12 16:05:46,,5星,137,改编自真实事件，坏人大获全胜，大部分加害者如今已经官复原职。影片并没有局限于案件本身，而是将其延伸到了更残酷的法庭大战，受害者的妥协与无知，造成了加害者最终逃脱制裁，现实中一个坏人事后还说“这说明正义必胜”。该事件同时也反映善与恶都是没有国界的，很多人可以从片中看到我国的社会负面
杨迪,2014-06-11 18:40:52,,4星,82,这就是现实…
丑小鸭cxy,2018-02-07 01:39:10,,4星,41,内心就剩这两句话了，还有什么跟适合！地狱空荡荡，魔鬼在人间。
Morning,2012-05-22 01:58:54,,5星,51,它用优秀的技术，精湛的表演，秉持着自己面对绝望的态度。
小坠,2017-11-24 00:00:29,,4星,86,原谅是上帝的事，而我们要做的，是送他们去见上帝。
奶龙,2017-11-24 13:39:27,,5星,55,勿谓言之不预也
了不起的魚小姐,2017-11-24 10:30:54,,5星,55,结合最近频频被爆出的虐童新闻，丑恶从来都没有停止在阴暗的角落上演。“我有一个长长的望远镜，一直能伸看到你的家里，你做什么说什么我都能知道”像极了那副在厕所隔间伸出的丑恶嘴脸…令人绝望的不是电影，而是生活本身。
CharlesChou,2014-01-08 20:10:06,,5星,108,一点点安静下去，连哭声都不剩。
孔雀鱼,2016-12-04 19:36:36,,5星,50,不敢相信这是真是的故事，甚至事实的更加惨烈，黑暗的政府，冷漠的社会，仅有的正义也被压榨。这种导演让我们看到了一个让人绝望的故事。
牛油火锅香🍒,2017-11-24 10:34:59,,4星,93,总算知道为什么这片子到处被封了
河堤上的貓,2018-03-04 16:08:25,,5星,48,看完了好沈重 怎麼人性可以黑暗成這樣 完全不敢再看一遍 太虐心了
蓝色啄木鸟,2017-01-08 20:58:22,,5星,43,只敢看一次的电影！应该支持，但是太虐了，过程结局都承受不来！
刀疤琪,2017-11-24 00:43:03,,5星,48,曾经以为熔炉很远 可它却很近
yxcywmcst,2016-11-18 22:17:32,,5星,49,不愧是大家口口相传的好片子，真的拍的太好，一个影片可以促进社会的改善法律的完善真是太有价值了。压抑直白得不忍回顾，心疼得要命，那都是些干净弱小而美好的小生命啊！那些衣冠禽兽都该死！男主很不错，釜山行里的表现也很棒。给五星。
沙漠中的西蒙,2012-07-04 23:06:42,,5星,126,目前的亚洲只有韩国人敢拍这么多【社会问题电影】（黑色电影），韩国电影人用自己的行动切实做到了【勇敢做个韩国人】
小脑斧,2017-11-24 01:03:31,,5星,72,因为红黄蓝事件重新看了这部电影，真的太可怕了。
西楼尘,2014-07-05 21:55:27,,4星,52,惊天的高分，声名赫赫的片子，艺术改变了法律。故事极佳，遗憾的是浓重的韩剧煽情成分，稀释了冷静和客观，但相对已经做的不错。和佳作《一次别离》比起来差一些。从仁浩听到女厕所凄厉的哭喊的时候，就感觉仿佛一直有绳子勒住脖子，几欲窒息。惟愿我们能不被浑浊的现实侵袭，永葆善良正直。
Tone调的悲伤,2017-12-18 16:10:07,,5星,84,之前就看过，三se事件后又来重温了，韩国这种片子真的是拍的很好，看过以后心情特别压抑，我们努力奋斗不是为了改变世界，而是为了我们不被世界改变。虽然，现实也许远比电影更令人绝望。
樹一,2017-02-22 00:44:11,,4星,103,终于在一个雪夜把这部电影看完了，让我真正觉得震撼的不是故事本身，而是一部电影竟然真的改写了现实中的结局。身处在一个恨不得让你失聪失语的国家里，我们也许已经消极到忘却批判与反抗，不闻政治，不信法制，世界在下沉，我们在狂欢，所有个体的思考都陷入静寂无声，那才是真正的绝望的来临。
Pirouette,2012-09-18 13:19:21,,4星,120,"一年前一次夜聊，朋友之一个讲有个20几岁的大姑娘，总觉喉咙疼胀有异物感想呕吐，且性情乖戾，可看了好多耳鼻喉科专家，都查不出有什么毛病，走投无路找到心理医生，催眠后她讲出一个惊人的信息，在她年幼的5,6岁时，曾经被一中年男人强迫口交，当时其母知道后不但没有做任何心理干预，反而让她不要瞎"
蒋能杰,2015-02-10 17:32:12,,5星,23,【好片推荐】今下午看了韩国2011年电影《熔炉》，让我看到了电影的力量，难怪号称是一部改变国家法律的电影。这电影感觉是取材于中国，这事发生大陆比较多，不过这片在大陆很难出现，国情有不一样，人家电影改编政治和法律，我们就颠倒过来了，而且中国电影还跟中国经济发展一样，就只剩下钱了，还只掌
张大鸭子,2017-11-23 22:53:49,,5星,35,孔侑的表现力真的是120分了，韩国人能够把这样的事情拍成电影并且上映了，这本身就够了不起的了。
杨迪,2014-06-11 18:40:52,,4星,82,这就是现实…
丑小鸭cxy,2018-02-07 01:39:10,,4星,41,内心就剩这两句话了，还有什么跟适合！地狱空荡荡，魔鬼在人间。
接十分钟的吻,2018-01-20 02:23:11,,5星,82,我们之所以战斗，不是为了改变世界，而是为了不让世界改变我们。电影最后孩子们还是没有得到想要的结果，真是揪心，真是一个不公平的世界
小坠,2017-11-24 00:00:29,,4星,86,原谅是上帝的事，而我们要做的，是送他们去见上帝。
kevin,2017-11-24 01:52:42,,5星,38,如果这样的电影不打5星，怎么对的起那些被欺负的孩子们呢？
牛油火锅香🍒,2017-11-24 10:34:59,,4星,93,总算知道为什么这片子到处被封了
西楼尘,2014-07-05 21:55:27,,4星,52,惊天的高分，声名赫赫的片子，艺术改变了法律。故事极佳，遗憾的是浓重的韩剧煽情成分，稀释了冷静和客观，但相对已经做的不错。和佳作《一次别离》比起来差一些。从仁浩听到女厕所凄厉的哭喊的时候，就感觉仿佛一直有绳子勒住脖子，几欲窒息。惟愿我们能不被浑浊的现实侵袭，永葆善良正直。
吉米糕,2015-06-14 06:38:42,,5星,30,让人绝望的不是他们生活过的那个世界，而是你们仍旧生活在的这个国家。Tschuess
徐若风,2013-06-23 10:59:29,,4星,42,洒水车戏真是一声长叹。“我们一路奋战，不是为了改变这个世界，而是为了不让世界改变我们。”
等风来离开你,2018-01-24 09:12:09,,4星,95,看完一遍真的不忍心在看第二遍，心在颤啊。某些人的心真的比鬼还可怕。
方枪枪,2013-02-10 13:08:57,,4星,36,依旧是韩国特色，直击人性的黑暗最深处，小女孩法庭辩论智取的片段很精彩，根据真人事件改变更有穿透力，而台词，“我们所做的不是为了改变世界，而是为了不让世界所改变”有回音不绝之味道。【校长兄弟俩真的是莫言上身，哇哈哈】
肉嘟嘟啊肉,2016-12-01 06:11:32,,4星,32,题材很尖锐，看的很戳心，剧情看得也是愤怒的哭！愤怒的骂！特别是最后律师也同流合污，也反应了基本的社会存在问题，恶人为非作歹还没有得到惩罚。
虾米,2017-08-12 21:33:19,,4星,76,这片要拍的是国内的话是不可能过审的。因为侮辱抹黑了人民警察、人民教师、人民医生、人民法院、人民检察院以及人民政府。还有，媒体自说自话进行报道和民众擅自集会抗议那更是违反了社-会-主-义-核-心-价-值-观。
Qing,2016-11-19 23:50:40,,4星,34,很久之前看过熔炉科普，感觉电影最后还是太温情，太美化。最后法庭部分和素媛一样无力，但是总觉得情感渲染还可以更好。最后男主拿着民秀遗照在法院前绝望控诉的时候哭惨了，正义迟迟缺席，邪恶逍遥法外，无法想象现实中的他们有多绝望……
👹天神的审判,2018-03-12 17:05:48,,4星,22,这部电影恶狠狠的把韩国社会光鲜亮丽的外衣撕开，露出里面的肮脏和阴暗，却止于揭露，最终恶人逍遥法外，正义的火苗被高压水枪一次次的浇灭，没能给观众留下一丝希望。这样一部无解的作品，我虽然内心钦佩，却不敢大肆向朋友推荐，因为，心理承受能力差的观众，难免会受到它的影响，三天走不出电影的情绪，进而对我们身处的现实失去信心和希望。
