用户名,评论时间,IP属地,评论分数,有用数量,短评内容
子戈,2024-12-29 10:10:07,北京,2星,85,《误杀》系列的特点是用一切血腥暴力手段，维护最传统的道德观、家庭观，前者确保大尺度，后者满足观众的保守心理需要；此外再加上一以贯之的“富人都是坏人”的肤浅阶层对立表达，支撑起这个系列的三大支柱。本作也不例外。变化的地方，可以追溯到《涉过愤怒的海》《默杀》等环大陆犯罪片，都在或多或少解构“父亲救女儿”的叙事，《怒海》是解构父爱如山，《默杀》是用小女孩的视点消解了复仇父亲的主体性，《误杀3》更狠，直接贡献了一个虚伪、残忍、懦弱的父权形象。除却以上文化层面的解读，本片无甚可说，都属暴力奇观+性恶奇观的一种变态秀范畴，无关深刻，尽是剥削。
拔剑四顾心茫然,2024-12-28 20:50:09,河北,1星,277,中国要有自己的《复仇者联盟》！伟大的陈思诚导演振臂疾呼，于是《误杀3》诞生了。这些失去孩子的无助家长们，在短短几年之内学会了航海、自制炸药、爆破、网络搭建、境外信号模拟、通讯加密、戏剧表演、黑客技术，而肖央学会了吼。原来传说是真的，只要家长们联合起来，真的可以顶一个军情六处，向家长们致敬！我想在此和广大观众一起发起联名请愿：收手吧！思诚！电影院里全是肖央！东南亚背景+痛苦嘶吼+大电音+佛像神像+因果报应+结尾全员深度大揭秘+屎黄色滤镜=《误杀全宇宙》。我以为不吃美团就买不到预制菜了，我错了，谁能想到电影院也有拼好饭啊！你们杀疯了，观众吓傻了：世界太乱了，还是在家待着吧！真替泰国人民感到悲哀，自从陈思诚这帮中国导演入驻以后，泰国犯罪率至少上升十倍以上，可能他们自己都不知道自己的国家这么乱吧？
韩先生的电影,2024-12-28 22:58:21,山东,3星,219,肖央别喊了啊，真的太吵了！
狂奔的蜗牛,2024-12-29 14:32:07,天津,3星,164,打拐换皮版《重生》，加上《因果报应》的主旨内核、《亲切的金子》的群体复仇、《消失的她》的全员演戏和《黑暗骑士》的炸船试人性，陈思诚真有你的，又被你缝上了
DOMI,2025-01-04 14:26:17,澳大利亚,5星,34,打低分的我怀疑你们需要年轻干细胞
sherrychan,2024-12-30 00:04:31,重庆,2星,103,陈思诚东南亚犯罪宇宙能把同一盘菜卖无数次。
Mr. Infamous,2024-12-28 12:17:09,北京,2星,217,不仅好电影被抄，连烂片《重生》也逃不过，从船上玩变节开始（不知电影会不会写成变结，毕竟过节就写成了过结），崩出了格外多的笑料。永远被诚师泼脏水的泰国（这次轮到我很喜欢的水门寺大佛），倒是构建了一个起码民众会投不信任票的上层，但就是吧，蒙受悲苦的底层拼死拼活，每次只许拉一个高官下马哦，恩典来过了，可不许闹脾气呢。给咱们段奕宏一个好点的角色吧。
割耳吧！樵夫,2024-12-28 11:47:48,广东,2星,198,像一篇互联网爆文，热点一应俱全，只可惜文采太差，价值上得生硬，通篇都是精明和傲慢。
西楼尘,2024-12-28 18:40:26,江苏,未评分,98,在人间皈依成了佛门的信徒，在地狱炼化成了恶鬼的帮凶。开车走的二氧化碳路仿若人间黄泉，按下爆炸的按钮堕入地狱轮回。自家女儿被剁下小指他化身慈父，别家孩子被砍下双腿他宛若判官。手臂的章鱼贴纸宣告亲情不灭，鱼缸里游动的章鱼彰显罪恶横生。有敢为孩子以身入局的父母，也有表演父爱的礼佛恶人。
木鱼同学RYAN🌈,2024-12-29 00:11:51,泰国,5星,49,我们需要这样的题材，需要这样的话题被关注和讨论。误杀这个系列来到第三部依然精彩，瑕不掩瑜。能这样认真拍一部电影对于现在的市场来说，已经很珍贵了。段奕宏真的男神啊，一出场这部电影质感拉满。在剧情节奏上如果再精简一些会更加引人入胜。犯罪悬疑就得不要啰嗦，本片做了很好的示范。总之值得大家去影院一看。
鹅城五保户,2024-12-28 13:07:09,浙江,4星,145,《误杀3》很棒，在前两部原汁原味儿强悬疑风格之下，剧情上进行了大胆创新，这次的“误杀”更加的狠，不管是在画面上还是在对社会、人性丑陋面的揭露上，无比尖锐，带来了一场道德与人性、法制的撼人故事。影片的背景设定在东南亚，讲述了一位富豪父亲郑炳瑞在女儿婷婷被绑架后，与警察张景贤以及女儿的老师李慧萍一起展开营救行动的故事。电影的剧情紧凑，紧张刺激的氛围情绪从头到尾贯穿始终，有一些场景甚至带一些惊悚片元素，让观众狠狠代入剧情为山中各角色的命运捏一把冷汗。影片所有情节紧密相连、环环相扣，所以在影片后半段的连环反转不是为了反转而反转，而是服务角色与剧情，不突兀。
萌发奇想,2024-12-30 16:46:50,北京,3星,110,你让佟丽娅演肖央女朋友，让我觉得她只可能是卧底，否则无法理解她能看上肖央那点了，就算他是富翁也一样。结尾不管子弹打在谁身上都是报应。PS.拐卖孩子的人贩子都该去死！
Ayo,2024-12-28 11:23:09,广东,1星,424,我看都不看，只要卡司表里有陈思诚我直接给0分
Zzzzz,2024-12-29 14:31:06,上海,3星,59,工整，但不精彩。虽然离了，但佟丽娅的戏份仍然多的怪异。
空山,2024-12-31 21:43:12,山东,2星,66,东南亚水深火热又一年。
一只嘚梅因,2024-12-28 13:22:44,浙江,4星,142,误杀一部比一部惊喜，在遍地反转的年代还能留得下观众猜不出来的伏笔，有点东西。最后的结尾也很巧妙，枪响之后，只有输家。
没有腰的大腰怪,2024-12-28 11:42:30,陕西,1星,391,好难看的电影。。佟丽娅在里面的意义是啥？姐能不能提高提高演技，在所有电影里面当花瓶。花瓶演的也挺尴尬。剧里的口音也是天南地北的，陈思诚开创的新流派。在泰国拍，编个莱国的名字，因为有华人，又是华语，又是泰语，又是英语的。乱七八糟，狗屁不通。
一十一,2024-12-28 14:09:45,山东,4星,74,现实世界，太残忍！
卡尔·霍克利,2024-12-28 16:47:04,山东,5星,35,前半部分能猜到剧情走向，后半部分神展开。
棠梨簌簌,2025-01-03 20:29:41,安徽,2星,63,密集刺耳又夸张晃眼的视听效果，歇斯底里夸张狰狞的面部表情，刻意浮躁的剧情反转，以及揭露真相时必备的哀怨婉转的女音咏叹调，和俊男美女群星闪耀的卡丝名单。真的很标准的陈思诚电影
简简单单看电影,2024-12-28 11:19:07,湖北,1星,404,？
壹安²,2024-12-28 12:49:24,北京,4星,55,可以，“杀”系的爽感还在。靠北陈思诚对兄弟是真的，这么高光角色给段奕宏，你们这士兵售后还能售100年吧。
Calm_73,2024-12-28 13:42:22,江西,4星,128,未经他人痛，莫说风轻云淡。电影里好多“讽刺”的点都很到位，尤其肖央郑炳睿手握两个炸药的遥控器，一个是炸自己的女儿，一个炸自己，但是明明这一趟是为了救女儿，他却选择按下了炸女儿的遥控器。其实不管是拐卖儿童，还是人性的两面选择，《误杀3》都呈现了，整体完成度很高
一條魚佔滿了河,2024-12-28 13:58:03,北京,3星,53,雖然和“誤殺”的關係更弱了，至少比《誤殺2》質量回升了。這一部作為原創劇本，從線索鋪墊，到伏筆回收，故事處理得還算扎實，尤其在近兩年的拐賣題材中，已經算是難得讓我比較滿意的一部了，甚至是唯一一部。但是作為一部懸疑片，缺少懸疑的驚喜，第一幕結束便把故事線推理出了90%，幾次反轉都在意料之中，不過在整體結構與《消失的她》高度相似的情況下，已經合理了很多，不那麼刻意，陳思誠味沒那麼衝，並且沒有藏起多少線索，觀眾可以參與到推理之中，這是作為懸疑片對觀眾的基本尊重。如果把肖央和段奕宏的角色互換，演員和角色的反差會更強一些，觀感可能會更好一些；佟麗婭、劉雅瑟、張榕容的表現均一般，劉雅瑟露臉早了一些，張榕容醫美還沒恢復；部分配角的戲還可以再刪一刪，徐詣帆戲份倒是該多一些。
y.,2025-01-01 09:50:56,福建,4星,35,比2强太多，肖央这个反派的立体度真的很高，特别是跟署长对质那段，署长突然一枪干他腿上时真莫名其妙，但紧接着节奏就开始了，那枪打得可太妙了！当他摁下开关选择炸死女儿时，这样一个反派是中国影视上少见的，尺度一下彪了，这直面了人性最贪婪自私的样子。以及最后孩子真的被闷死了吗？到底是不是误杀见仁见智，扣了题还留个空间，设计得很巧妙。
女医陈,2025-01-03 21:27:11,重庆,3星,56,有什么比包场更爽的事啊！从段奕宏被嘎开始，我开心大叫，振臂高呼：乱演！都在乱演！一边的朋友：这次误杀段奕宏啊？
伊特切肯妮酱,2025-01-01 21:44:12,浙江,4星,47,感觉评分好歹得有个7分吧。是一份很正确很标准的答题卡，故事很完整，看点也拉得很满。大家的演技都很让人满意。另外东南亚真的隶属老中电影了吧…
不良生,2024-12-28 12:27:46,江苏,4星,39,“这么深的海，什么故事都装得下。”——用电影里的这句台词来诠释电影本身，倒也应景。当这个系列来到了第三部，它这片浩瀚深海里还能装着惊喜，在“误杀”的森林宇宙叙事体系里，重新吐露绿意，焕发全新生机。它是“一群复仇的父亲与母亲”的群像故事，也是一个探寻真相的故事。而能屠刃恶龙的，唯有恶龙；能降伏罗刹的，唯有罗刹。之所以沦为恶龙，只为最终亲手屠龙；之所以堕为罗刹，只为最终铲恶除魔。暴戾也好，悲慈也好，狠毒也好，善良也好，可恨也好，可悲也好，自私也好，无私也好，他们与她们，终究不过只是一位，依凭凡人之身血肉之躯，如此渺小孱弱又如此强悍有力的，像我们在日光之下、日常大街之上芸芸众生里随处可见的，“一个父亲”与“一个母亲”。
20个小明≯,2024-12-29 22:39:10,福建,2星,76,陈思诚：公式谁能套得过我！佟丽娅：黑化逆袭大女主谁能演得过我！肖央：没人比我更会拜佛！老段：没人比我台词更好！刘雅瑟：老娘是影后！！！
徐若风,2024-12-28 13:51:09,北京,4星,32,不剧透但超预期的点是，这次肖央的身份和动机，与前两部完全不一样。前后反转好几次，来得猝不及防。明面上的剧情，只是全片的冰山一角，还有太多令人看到窒息的时刻。随着受害者、加害者逐步对调，才会发现它背后更深层次的揭露与反思。尤其最终的二选一，诠释了什么是「杀伐决断」，直面人性深处最自私、最残酷的选择，寓意全片的追杀与反杀都是一场悲剧性的报应轮回。
SingLesinger,2024-12-28 15:26:27,北京,5星,46,成熟的商业类型片
树大陈,2025-01-04 01:26:43,浙江,3星,31,整个就像个大型洋葱广告——我不止一层，我还有好多层！叫人狠狠落泪但我没有心！
朝阳区妻夫木聪,2024-12-28 14:05:41,北京,未评分,15,虽然早早就揭示了谜底，但是解谜的过程依旧是有趣的。相比前两部，在“反转”层面又上了一个台阶，陈思诚确实牢牢把握住了这个IP的核心价值，层层递进、尺度大开、在现实议题的基础上深度剖析人性善恶，也是另一种角度的“因果报应”。另外这个IP的每一部英文片名都会用一种动物作为表达意象，从“没有牧羊人的绵羊”，到“阳光下的萤火虫”，再到这次“断臂的章鱼”，分别对应不同的主题和人物，还蛮值得玩味的。
:D,2024-12-30 08:56:52,湖南,2星,57,陈思成能不能别拍这种电影了，换汤不换药的。
剧荒中,2025-01-04 18:37:12,河南,5星,20,这部的反转真绝了，有被爽到
如也,2024-12-29 14:32:14,河北,3星,35,误杀在？？？还是陈思成熟悉的那套，吃到甜头了是吧，刘雅瑟台词怎么还是这样，用力过猛，听着好难受。段奕宏、王龙正都好帅，两星给两位帅大叔，一星给“拐卖儿童”这个主题，支持买卖同罪。
ashmodeus,2025-01-01 16:43:31,辽宁,3星,27,知道为什么要把背景设定在东南亚某国了吧，这样就把很多不合理变得合理，但是这个电影一段一段的叙事，他不叫反转，你先引导观众按一个方向思考，然后通过之前的某个证据证明事实不是这样的，这叫反转，但全片都在这来来去去的讲故事，没过多一会就直接跟你说其实不是这样的，骗到你了吧。行吧，拍的很好，下次别拍了，别浪费了这些演员。
人,2025-01-01 16:42:41,江苏,2星,37,烂演技大赏，段奕宏我真的哭死🥲演技呢
爱吃大西瓜,2024-12-28 19:42:33,安徽,3星,34,海这么深，可以装下很多故事
红酒与谋杀,2024-12-30 22:22:50,湖北,1星,171,毫无下限啊我滴天，真的是过于恶劣的电影了，就这么将情节和人物玩弄于股掌之间，对社会议题开启无情盘剥，极尽所能地榨干叙事价值，人物反转与作戏方式就看怎样更猎奇。不得不说《误杀3》烂出了国产片的新高度，这是比“陈思诚电影”还要更加极致的“超陈思诚电影”。还tm误杀，这分明是对中国电影的蓄意谋杀。
钒凝,2025-01-01 20:12:43,吉林,2星,32,误杀1是灵气，误杀2是匠气，误杀3是晦气。本来抱有期望，开年第一烂作，现在我确信我不会再看有关csc掺和的任何悬疑片，这种任何一个片段都拍的让人如坐针毡是怎么做到的…
纯绒皮卡丘,2024-12-28 18:56:41,湖北,3星,22,东南亚犯罪电影宇宙的卖点无外乎尺度和反转。尺度已经是没啥可突破的了，除非转移阵地到内地。而反转更是毫无新意，你说这跟前不久上映的《重生》有什么区别？除了戏中戏下套，就想不出别的反转花招了吗？隔壁是怎么靠剪辑手法拍出《因果报应》的？然后你们明年再照着这个套路又拍个《XX杀》，这电影真的太好拍了。
F-D-I-A-C,2024-12-28 20:51:50,江苏,4星,33,误杀3≥误杀1＞误杀2
豆瓣路人己,2024-12-28 19:26:31,北京,3星,19,1>3>>>2，至少是完整的商业类型片吧，如果不是思诚，是不是大众会对此宽容点呢？
大道至简,2025-01-03 21:44:13,陕西,5星,11,我不明白这个电影为什么分数这么低
猫饭,2025-01-04 13:05:48,福建,4星,28,不至于6.2分吧，这次的本子比起误杀2好了不止一个档次，故事深度和埋线也不生硬，男主和复仇女1号的演技也真的很不错。不过还是能看出配角有些口型对不上，台词也是后配改过的。jump scare有点多但是那个味道挺对的，如果那些玩偶是小孩子生前的玩具就好了，为什么是西方的布娃娃，感觉有点场外回忆起一些经典恐怖片了。宗教线也只是男主伪善的工具，没有后续的收尾有点可惜，明明那么多案子是发生在佛祖眼皮子底下的不是吗？给了那么多镜头还以为会再嘲讽一下假装信教但是双手沾满血液的人。不同国籍的人出现得太多了，好处是易区分角色，坏处是会下意识的把同一个国籍的人算成同一阵营，感觉对讲故事的坏处大于好处吧，使得人物关系有点碎。总体感觉是一个很努力的电影，不知道音乐部分是不是能再改进一下，总觉得缺少情绪的激荡。
刘小黛,2024-12-29 01:47:40,江苏,未评分,7,之前在网上看到花絮露出，被里面小孩采生折割的片段感到悲伤，看完全片更觉得触目惊心。佟丽娅陪伴肖央营救女儿的母亲形象勇敢机智，最后揭开的真实身份令人敬佩。段奕宏刘雅瑟周楚濋表现出彩，受害者加害者层层身份迷雾，高捷老反派背后夹杂伤痛史，周楚濋作为施害人和船难爆炸幸存者，结局的因果轮回报应让人嗟叹。恶狼肖央人设反差耳目一新，久违的郑炳锐NPD人格引发家庭教育悲剧思索。整体节奏紧张扣人心弦，狠揭人口贩卖现实产业链的黑暗内幕，罪恶奇观烧脑反转超出预判。现实主义的影片值得推广给普通观众，因为它曾经真实发生在每个人的周围。
Gannet06,2024-12-31 21:59:09,河北,1星,150,你是一个经验丰富、编写过多部高票房的电影编剧，请融合近期网络热点话题编写出一部时长100分钟的悬疑电影剧本，要求1.至少反转3次。2.突出父爱。3.故事发生在泰国，但主人公全部是华人
废话队长,2024-12-29 16:19:47,福建,1星,156,听说你还在搞什么原创，搞来搞去好像也就这样
黄岛,2025-01-07 15:54:39,山东,3星,18,第4618-1.《消失的她》杀妻，《默杀》校园霸凌，《误杀3》儿童贩卖，选这些题材是不是觉得自己始终抓住吸引人眼球的卖点，呈现出的作品咋都给我感觉哗众取众、不落地、又耍尽小聪明的样子。2.后面似乎在旁观如何把故事编得看似不简单，如何自圆其说，努力地不出bug。当一切呈现完，有种被低估的感觉。仿佛创作者在说，精巧吧？赞叹吧？！而我却是: 反转了半天，就这？对观众观影能力是不是有什么误解？3.坏警察和署长眼睁睁让肖央跑去抽屉拿到爆炸遥控器，他们为了让戏走下去突然变迟钝了？这么多年署长为啥不干掉知道他老底的几个人？4.片子5.0分。影片能不能威慑人贩子不知道，但能提醒家长们看护好自己孩子，想到这还是给三星了。
电子荒野,2025-01-02 03:24:07,浙江,1星,126,泰国——陈思诚的第二故乡。
一个好人的一生,2025-01-01 14:43:12,福建,1星,83,什么垃圾电影，套路的一批。以后看到陈思诚必须避雷， 2025了还搞这一出，土的要死🤮
H,2024-12-28 11:37:51,广东,1星,287,又被骗了一次……和二一样难看！陈思诚的电影避雷！
骑白马的黑人,2024-12-28 11:07:41,广东,5星,35,我对这个系列一直有期待，终于在第三部等来了自己想看到的结局，给一个超出预期的打分。
красивый,2024-12-28 12:45:07,广东,1星,226,别再拿受害者做文章了好吗？拍的片子里没有对现实的反思，没有提倡解决的方法，只有一味的复仇，一味地在受害者伤口上撒盐还赚取厚利，实际上改变对现实当中的受害者毫不关心，只是拿来当敛财的工具罢了。
自律,2024-12-28 13:59:51,上海,1星,143,直接抄哪部不知道，反正融了：《亲切的金子》，陈思成自己《消失的她》，世越号，萝莉岛。悬疑是没有的，东南亚是乱的，孩子都卖给西方境外势力，紧跟时事网感十足👍佟丽娅说自己是单亲妈妈，儿子陪自己试镜我笑出声，陈思成为赚钱是真的拼👍唯一大实话：曝光去境外平台封不了，这点陈导两口子肯定懂❤️
酱桑,2024-12-28 18:08:42,广东,1星,117,【0】笑疯了。连马浴柯的《重生》都有人致敬，就可想而知了。平等地恶心和气笑每位有智商的观众。东南亚的倒霉之处不在于为什么要经历陈思诚团队创作的这些弱智的东西。而是这里发生的一切，都是对西方社会的极尽意淫与投射，萝莉岛，人性阴谋论等，但实际上电影讲的依旧是中国式的扫黑除恶，打拐犯罪题材，再冠上“误杀”IP的开放式结尾，无关电影底盘逻辑，稳妥爆款。就算电影脱离现实，也能强行反转，就算主创们是从《重生》剧组无缝衔接过来的，也能再演一次。期待《误杀4》，更是祝福陈思诚老师。
乌鸦火堂,2024-12-28 12:06:54,北京,4星,37,“步步紧逼，不可回头”的故事模式，一场绑架案牵扯出不为人知的往事，也是对人性与罪恶的挖掘。前半段给观众看的是“明牌”，紧凑情节为主心理冲击为辅，主角不断颠覆表面形象的存在，但还通过口述和回顾，在修正着自己不堪的过去，有种“我想做个好人”的感觉；后半段的“暗牌”，就是正反双方的你有张良计，我有过墙梯，逼迫隐藏其中的恶魔主动曝光了自己的真相。最后口述的真相，扣题“误杀”这个片名，但是否是真的已经不重要了，结局已经无法改变，人物形象早已公之于众。结尾枪声后的黑屏，报应循环。
女神的秋裤,2024-12-28 19:31:32,山东,4星,16,剧本很扎实，完成度很高，观感不错。悬疑性挺足，层层递进，引人入胜，叙事和节奏也扣人心弦，特别是一开场节奏就起来了，从一个绑架案层层递进，让沉寂的真相逐渐浮出海面。最后的反转一翻再翻，爽感和情绪都拉满，虽然有些能猜到，但有些确实在意料之外，同时还很解气。求佛者求渡，复仇者自渡，既有人性的黑暗，也有人性的光辉。
Theodore.,2025-01-01 01:43:11,浙江,2星,36,...熟悉的配方，想当然的反转，拉胯的台词和演技，故弄玄虚的炫技，不存在的导演和一成不变、自作聪明的著名监制克里斯托弗·思诚·陈.
