用户名,评论时间,IP属地,评论分数,有用数量,短评内容
老袁,2024-12-06 22:36:06,北京,2星,10,剧约等于小说，电影真的不行，亏我期待了那么久。金高银一般，卢尚贤太差，差到几乎毁掉这部电影。以及电影的视听语言，大量的分屏，各种土了吧唧的蒙太奇，也证明导演和编剧根本没想清楚原著的核心是什么。
苍海王子,2024-11-24 23:06:48,中国香港,4星,34,@BC 部分情节不免有点土偶，但是总体来说观感还是不错的。不过这种题材其实在今时今日不罕见了，下次还是请各位文艺工作者挑战下直男直女纯友谊吧。
不良生,2024-12-07 20:30:05,江苏,4星,35,男朋友终究是要离开的，女朋友终究是要嫁人的，大家终究是要散的。我的男孩和女孩们，他们都不属于我，他们都是路过我，最后只剩我自己，最后只有我自己。人生嘛，我知道的。
SundanceKid🌈,2024-12-03 19:15:21,浙江,3星,12,影片改编男主角感情部分，还在围绕出不出柜这一套显得寡淡，对同志群体的表达也小心翼翼很多。他看上去很在意自己演得帅不帅到婚礼上的舞蹈还矜着，远比不上剧集的南润寿。但金高银特别好，风穿过身体就迎上飞行的自由灵魂
宫唯明,2024-12-09 14:29:09,江苏,3星,7,一般，但这种小心翼翼的前进却是我们仍然难以触及的
根,2024-12-08 01:16:11,北京,1星,88,要是没看过剧版和小说，观感可能会略好一些，但在看过前两者中任何一版的前提下，对影版的处理就只会剩下愤怒了。这不是Gay和直女之间的友谊，这只不过是给最老套的“友情以上，爱情未满”故事贴了张LGBTQ+标签，两人之间的相处完全是一种直男直女间的暧昧，并不是Gay（绝大绝大部分情况下都应该是0，而不可能是电影里的1）与直女之间的亲密无间。片中刻意出现的彩虹旗并不能彰显导演的平权意识，反而是一种偷懒的符号化处理。2024年还把“向陌生人出柜”作为同志直面自我的标志动作，只能表明导演对时下同志群体的状态一无所知。本片理论上应当是一部关注性少数群体的先锋之作，然而俯拾皆是的刻板印象，无一不流露出创作者对Gay以及与Gay成为好友的女性的一无所知。请去看剧版，请去看剧版，请去看剧版！！！
山中的Annie,2024-12-04 23:28:22,安徽,3星,8,这样的gay蜜友谊哪里找？！！
ℓ,2024-12-15 16:47:13,北京,2星,5,为什么要让东亚人演一遍欧美人的伤痛青春文学，吐了
苦難與陽光之間,2024-09-15 12:06:26,加拿大,5星,207,TIFF2024｜抱着只是一部都市爱情片的期待来，结果发现是极其落地的酷儿剧情片，意料之外的好，剧本、演员、情节都好。金高银太会挑剧本啦！被种草了原书籍。
飞侠,2024-12-25 02:06:25,瑞典,2星,10,在熙做的都是错误示范啊，和陌生男的性交不紧急避孕和检查性病，被男的威胁应该骗过去等安全再说而不是耿直激怒对方。还是那句话，故事非得这么讲吗？一个学英语就要去澳洲的女的，真的自然地就沉迷有毒的亲密关系，非给自己找爹？内心匮乏，最后因为被人从茫茫人海中选择，而遇见真爱。那在熙喜欢的是什么，编剧想过吗？以前看这类故事，包括机器人之梦，还会感动天作之合，但现在多一点主体性后，我真的看不下去这种自己都不爱的女角色最后因为幸运被人拯救的虚假故事了。
欢乐分裂,2025-01-08 20:56:57,上海,3星,3,撷取剧版第一部分，重点落在直女男同的友情上，两人性格和剧情主线基本都大改写，整体偏欢乐（因而有点浮夸有余，深度不足），桥段稍显俗套，但谁能抵得住金高银的光芒万丈呢，几乎凭一己之力让这部电影显得生动许多；而男主较之剧版就逊色不少。这样的故事其实仍需慢慢铺陈，才能在慢火细炖中品咂出别样人生。
辞树,2024-12-06 01:58:25,四川,2星,13,各方面被剧版吊打，要探讨的东西全部浮于表面，像是随便应付的票房作业。但友情还是动人的。
Sinran,2024-12-07 01:11:18,湖北,2星,10,观后感如同吃完一袋散装零食。
凯撒不爱我,2024-12-10 01:45:35,中国香港,3星,4,工业规整的都市爱情小品新变种；覆盆子酒的部分我挺喜欢：“原来是我小看了母亲，她能够包容的比我想象得多”；顺直女和gay蜜的友谊轻松又有趣，唯一不懂的是为什么一个浪漫爱异性恋关系就可以瞬间取代多年友谊，或者说除了自己结婚以及要给最好的朋友也找个合适的对象就没有其他亲密关系的范式可以拍了吗？受够了东亚成长法，就算酷女孩也得在公司上班，穿职业套装以及结婚。
(*๓´╰╯`๓),2024-12-02 22:55:32,四川,4星,45,婚礼场景让人大哭特哭。《Good girl.bad girl》歌词特别贴切。人生得一知己足已。【你是我20岁人生的移动硬盘，具在熙好好玩，一定幸福呀】
大鱼落GA,2024-09-15 05:38:23,加拿大,5星,125,Sept 14 TIFF男 vs 女，直 vs 弯，经理 vs 年轻职员，富 vs 穷，好几对权力关系的展现和（理想化的） 反转都令人大呼过瘾和感动
宋不吃,2024-10-23 01:40:06,北京,5星,113,Best of 2024. 得有多压抑，才能写出这样的文本啊。非主流偷窥或俯视的东亚男同叙事最佳文本。迫不及待想读小说。二刷预备中。
地球明明,2024-12-11 09:50:17,上海,3星,4,咱就说主创对边缘人群尤其是女性的刻板印象要不要太重，抽烟喝酒纹身但我是好女孩，2024年了朋友们，这不是饶雪漫的世界了啊！
神仙鱼,2024-12-20 23:37:19,北京,3星,1,和剧版完全不同的改编路数，且重心更偏向女生部分，也确实基本都是靠金高银撑起来的（姐姐真飒啊），其他就乏善可陈
新生,2024-12-07 19:43:11,北京,5星,75,“你们男人们早点回家，女人不就安全了吗”。这样的台词真太给力了，比起剧来说，电影里对他俩友谊的刻画更动人。这选角也是厉害了，呈现了和剧里完全不一样的感觉。
千寻,2024-09-14 12:56:34,加拿大,4星,25,9.13 TIFF 首映 超出期待的真实好看，诙谐幽默又不失真情流露。都市爱情，就是这样苦涩与甜蜜交织，但重要的是总会有人在你左右
YiQiao,2024-12-13 21:47:36,上海,3星,1,在好莱坞看来过时的故事放置在儒家文化的语境里又能讲出另一层含义 可能真的需要打出什么天窗才能捅破一层窗户纸 但是这样也是实在 好累啊//金高银嗲死了
Mr. Infamous,2024-12-04 18:47:41,北京,4星,13,“做你自己，怎么会成为你的把柄呢？”比剧版好太多太多。高煐过分的双标让我无法共情他在一次次炸雷后对寂寞的兴叹，但是张兴秀在第一则故事里，滤掉了那些偶像的、跋扈的成分，哪怕戏剧性很强，也不妨碍在现实里的呼吸。他真实到，长得偏向张翰，就绝不会盲信梁朝伟的错觉。他不那么光鲜亮丽，他需要抵销刻板印象里的放肆与刻薄，那种妨碍他人相信自己的屏障，他需要呈现出转变，因人因事的细微、动人的转变，而不是拔苗助长的那种。你会很清楚他为什么害怕出柜，又为什么愿意出柜，很清楚他和更像主角的具在熙，是如何因为天生的局外人性格和娱乐本性，走在一起，相互温暖，并在更合理的摩擦与升华中，成全这段动人情谊的。但当然，还是要多看点美剧，人家九十年代都有《威尔和格蕾丝》了，gay跟闺蜜同居，有什么好大惊小怪的。
桃桃林林,2024-12-08 20:10:55,广东,4星,19,非常微妙的一部电影，用传统的浪漫爱情片的方式，去拍了一部gay蜜的故事。由于两个人性向不同，两个人之间的各种情感，都可以控制在一个安全的范围内。同时，由于各种身份，还涉及了女性话题以及LGBTQ话题。当然，还有一个主题就是，被边缘化的、被鼓励的他们，如何以自己的方式，抱团取暖。
嘟嘟熊之父,2024-12-16 17:32:03,北京,1星,8,观感基本等同于青筋弟弟演篮球生，不知道是为了满足谁对于直男gay的意淫。
SpyLiu,2024-10-04 20:39:52,新加坡,4星,26,小清新到爆炸，剪辑和OST都太棒了，金高银把各种情绪都演得自然到位，让人共情，看得我春心荡漾又怅然若失，友情与爱情的故事永不过时。
夏日的小西瓜,2024-12-26 23:17:41,上海,4星,1,4.35星。真是令人羡慕的友情啊。男主女主都是耐看型，一个皮肤好，一个身材棒。
鬼腳七,2024-12-09 09:42:49,北京,3星,5,挺好的，有很多段落拍得相当有趣，但是要说的话，对gay蜜这个身份的呈现也挺刻板印象的。男主时而像张翰时而像黄轩，太容易出戏了。
绮山垚日,2025-01-06 22:35:16,山东,2星,5,额……好矛盾的电影，女主的塑造好像出了些问题，感觉想要立一个无所畏惧我行我素，与世俗多少有点背离的大女主，但是又渴求期待周围环境的认可。可能人本身就是如此的矛盾吧。
秋向,2024-12-04 20:47:20,湖北,5星,38,很棒的电影，谁不想有一个这样的男闺蜜！婚礼上跳Miss A的bad girl good girl看哭我，另外金高银真的太好看了！
Aki,2024-12-04 16:33:23,陕西,5星,21,年度最佳。男主角在母亲包里找到电影票这场戏也是年度最佳场面。今年唯一一部可以让我说出“活着就是要看这样的东西”的电影，而且重点在“活着”。
黑鸦,2024-12-09 00:40:47,广东,4星,17,剧版更侧重gay的情感叙事，电影更聚焦友情线，算是各有亮点。但感觉还是电影里的两位主角的形象都更丰满一些，特别是电影版的女主，金高银也诠释得更加生猛鲜活。两位之间那种超越爱情的情感构建，更多的其实是对彼此处境的「看见」，因为彼此身上都有着某种被集体的「偏见」所排斥的特质，所以他们更加容易相互理解也可以更加没有负担地对彼此坦诚。其实比起爱情，这样的感情更加值得珍惜。我们应该要努力在生活中努力构建这样一种感情：一种可以让自己充分成为自己的感情，一种把你的自由看得和自己的自由一样重要的感情，一种只要站在一起就可以充分对抗世人偏见的感情。这样的感情，无论它以怎样的形式出现，都同样珍贵，它甚至可以帮我们过滤掉其他那些糟糕的感情。
沈精病,2024-12-09 14:13:24,浙江,3星,4,女主和我用一样的剃须刀（应该是男主的）结果拿来刮腿毛
不留痕迹,2024-12-03 23:13:38,湖南,4星,8,像是老友记版的那些年，讲述疯女人和死gay厮守的半生，他们被辱骂、被放弃、被殴打、被误解，但他们一直拥有彼此。虽然不是爱情片，但穿着球鞋嫁人的金高银和最后化身出道男团的卢尚贤真的是CP感十足，春光乍泄梗更是让中国影迷充满好感。即便是gay都避免不了相亲的宿命，东亚人无可避免的被催婚的一生。
昼夜售蓝,2024-12-08 09:35:48,上海,4星,2,同一部小说改编，气质和风格截然不同。电影版像发生在福建的故事，剧版则是在上海。
ChrisKirk,2024-12-14 18:36:24,新西兰,2星,3,剧版有剧版的出色，影版有影版的偷懒。
BadcodeSameen,2024-12-31 01:23:08,中国澳门,4星,1,喜欢！剧本好节奏好 当代友情颂歌啊啊啊啊
momo,2024-12-14 16:44:51,日本,1星,17,“女性和南通都是被压迫者”这种思想仅限（同理心过剩但是智商欠费的）女性创作者。把女性困境和南通困境摆一起，就像在同时讨论肠癌晚期和痔疮都很惨一样，过于搞笑了
兔纸啊呀呀,2024-10-17 20:02:49,韩国,5星,17,太好看了🥹🥹没想到中间泪目的点这么多🥹🥹妈妈的那张CMBYN的电影票；中间的互相帮助，没有为了爱情牺牲友情太好了；还有最后婚礼的舞蹈🥹
Janie,2024-11-30 19:07:40,广东,1星,12,20241130HKBC要不是早就追完了劇翻完了書，我可能真的會為一個韓國男會為了所謂的女閨蜜在大馬路上開始日劇跑的這份情誼熱淚盈眶，這怎麼就不能是像他媽說的終於“病”好了呢！一星給金高銀，她本人的氣質實在太適合在熙這個角色了，但從診所跑出去那段開始崩得一塌糊塗。到底在哭什麼！！！在全班面前掀衣可以濫交不可以，笑死了我抽煙喝酒泡吧但我是個好女孩是什麼令人作嘔的順直男意淫，婦科醫生換成女醫生是想表示只有你們女性才會迫害女性嗎？女人怎麼就淫蕩了，跟男的同居就該被挨巴掌嗎？可別把你們父權爽到了，還加了作家本人進去是心虛討好的意思嗎？韓國人，真的別太恐同厭女了，不想拍可以不拍的，改的什麼鬼東西！！！
把噗,2024-12-07 17:02:36,北京,2星,1,看一半看不下去了 都是老套的内容
Thè,2024-12-16 08:17:08,英国,3星,1,可能看之前期待太高了反而没觉得有惊喜。
J U D E,2025-01-05 21:48:08,上海,3星,2,爱情是抽象又难懂的，但是想念是确切的。
水水,2024-12-05 20:25:42,北京,3星,0,除了男主不能打。。。
MonestialBlue,2024-12-11 22:19:53,日本,1星,6,非常非常顺直意淫味的lgbt大屎做，呃，可能顺直会特别喜欢吧
鯨,2024-10-12 23:25:40,韩国,3星,5,有趣的，但是两个情节让我实在无法接受。 1.女主刚被前男友入侵家中并且疯狂殴打，结果从警察到当事人好像没有任何人在乎这件事。 2.结婚是什么很好的事情吗，给女主安排了一个男人结婚就好像安排了一个结局了一样，明明她的故事还是进行时。
我家有个大苹果,2024-12-06 15:14:31,山东,5星,12,是一部讲友情的电影，很棒。金高银是很喜欢的演员，从奶酪陷阱起就喜欢她，她笑起来真的很治愈，要是撒娇更是招架不住。卢尚贤的话，认识他是从兄弟今天也很和睦，长相真的印象深刻，很搞笑。在熙和兴秀的友情，看电视剧版的时候就是我最喜欢的部分，真的希望能展开讲，所以对电影版非常期待，情节是有所改动，真的按剧情来说，其实我更喜欢电视剧版的表现形式，而且读过作者书的话，可能也会觉得剧版更贴合一点吧。真的真的很感谢电影版没有把秀浩写死，太感谢了。还有就是剧版婚礼祝歌和电影版祝歌部分我都很喜欢，真的两种情况拍的都好棒！
废话小猫,2024-12-23 01:19:33,北京,5星,2,没那么好但是真的戳到我了。和剧版很不一样，甚至可能在故事上只保留了30%的一致，剧版侧重爱情影版侧重友情，可我都很喜欢，而且影版很大程度上补足了我对剧版中友情在中后半就彻底消失的可惜。影版没有癌症没有hiv没有各种各样的男人，但反而更落地更能讲清很多的现实，而这种故事真的就发生在我的生活中。每次看到难过要落泪结果下一秒又破功，带着一些社会议题，但又带着些笑点，温暖又不严肃，真好啊。“你做你自己，怎么会成为你的把柄呢。”太伟大的一句话了，光是这一句话就值得一颗星。我们互相取了太多的暖，我知道有一天她会彻底开启自己的没有我的生活，可是那又怎样呢，认识她近20年，一个移动硬盘都装不下的故事还值得被我们永久珍藏啊，这也够了。还好有她，感谢有她。去尝试不同的人生，不要让自己后悔啊！
深水酒,2024-12-04 15:19:32,浙江,5星,1,横冲直撞地学习爱情  有这样的友情也会永远可以有信心对抗孤单吧 做自己不应该也不会成为你的缺陷 弱势
慈,2024-12-22 23:22:35,北京,5星,2,脱离男女、直弯、贫富这种标签划分，珍贵的是视人为人的爱和勇气。做自己怎么会是弱点？
穗尔Sybil,2024-12-22 01:39:23,上海,5星,6,Gay蜜之间或许没有性冲动的爱情，但却包含了对异性的互相欣赏。很喜欢，真是让人又哭又笑。
🍑,2025-01-21 22:51:36,湖北,3星,2,两个社会边缘人互相扶持的故事。全片最打动我的地方：尽管以前认为是中邪，但在兴秀和妈妈正式出柜后，妈妈还是自己出门看了《请以你的名字呼唤我》尝试着理解儿子。
mnbvcxz,2024-10-22 17:47:01,山西,2星,8,难看，韩剧真的好难看
嘻嘻,2024-12-20 22:30:31,安徽,5星,4,哪个女生不想拥有一个这么帅还是个gay的soulmate 呢？
阿润,2024-12-09 16:22:36,安徽,4星,5,你做你自己，怎么会成为你的把柄呢。你自己不可能成为你的弱点。
短评写得超级差,2024-12-12 18:51:17,重庆,5星,2,温柔的氛围，怒吼的安慰，有小温馨，小欢喜。住一居室，得一挚友。不怕风雨，掌控雷电，好中二哈哈
杀手的小学同学,2024-12-24 08:54:14,河北,2星,1,磨磨唧唧，叽叽歪歪，真几把没意思~
mpor2,2024-12-11 00:33:40,北京,5星,1,好温暖的友情线~一起双向奔跑的桥段太燃咯~金高银演技真的牛哇！
🍟薯條姊姊,2024-11-09 22:07:46,中国台湾,5星,9,「与其说是同志电影，不如说是你我的青春成长史」，小说、电影、电视剧都看过了！个人喜欢电影版本，电视剧跟小说的部分，明显就是给酷儿族群看的，电影感觉上的面对比较偏向是圈外人，电影则是在第一章男主和好朋友在熙的情感描述的更深入，那样的友情让人发自内心的羡慕。「做你自己怎么会是你的把柄呢？」这样的话适合每一个想做自己的人。酷儿们说电视剧和小说让他们相信爱情还是存在的（虽然我是看不出来...），反之电影让我们更相信友情（又比如李相二的角色）和亲情，或许电影过度理想化过度符合社会上普遍价值观，但用一个多数人的说故事方式让保守的社会特别是韩国社会，可以用一个更正面的方式自然而然地接受少数者，基本上我觉得是很成功的。
ibelieve,2024-12-25 01:38:32,广东,3星,0,派出所的重场戏太弱了，婚礼上的唱跳很莫名其妙！金高银身材真好啊！
VicWallflower,2024-10-05 03:49:59,加拿大,5星,1,#TIFF2024#都市青年的一个十年，金高银真的有感染力的演技。首尔是命运浮沉相遇别离的都市，而在这无法预测的生命里，两个独特的灵魂最终建立起了超越时间性的友谊。商业片的氛围和技法又如何，我愿意看到更多这样nuanced的东亚酷儿/女性叙事，赤脚奔跑着逃离性别暴力的枷锁，在电话那端彼此确认的羁绊，只是为了漂亮地，不惧目光地活下去。我在映后问导演电影的女性处境与韩国deepfake事件，她说只是为了让更多人看见并发声，如果我们也可以迎接跳着Miss A的如童话般的未来就好了不是么。
EthanWine,2024-12-04 17:54:51,上海,2星,5,全方面被电视剧版碾压
麦快乐,2024-12-05 21:14:05,北京,2星,1,剧断断续续看了一些，觉得电影没有剧好。gay和直女的二十代友谊，挺怅然若失的。成长是看着直女嫁人，然后生活还是那么继续，但两个人房子变成一个人。
Polaris,2024-12-11 21:26:31,山东,1星,5,拍的什么几把啊卧槽yoxfjufssgodiyf
欢喜陀,2024-12-21 14:57:47,湖北,1星,1,还以为导演要探讨一下社会问题，搞到最后还是偶像剧，就像这儿的空间里的分不清这种感情是爱还是赖。话说回来，韩国欧巴的脸盲越来越严重了，已经分不清谁和谁在搞，搞的是谁了。。
Meraki,2024-12-09 23:18:56,上海,4星,1,1、说太多怕暴露我太顺直女的视角2、里面的直男全部枪毙3、金高银太迷人了
Panda的影音,2024-12-31 23:45:31,福建,4星,0,Panda的2024年度外语电影：…… 7月→无，8月→《泳者之心》《郊游》《加菲猫家族》《神秘友友》《火星特快》《鬼灭之刃 上弦集结，前往锻刀村》《鬼灭之刃：羁绊的奇迹以及柱训练》《因果报应》《我是船长》《发明家》《间谍过家家 代号：白》…9月→《姥姥的外孙》《死侍与金刚狼》《挑战》…10月→《猫猫的奇幻漂流》《破墓》《当我的指尖触碰到你的温度时》《荒野机器人》《变形金刚：起源》…11月→《排球少年!!垃圾场决战》…12月→《海洋奇缘2》《宫崎骏与苍鹭》《我们最后一次做孩子》《某种物质》《异形：夺命舰》《那年圣诞不一样》《疯狂的麦克斯：狂暴女神》《阿诺拉》《蜗牛回忆录》《宇航员恋人》、1-6月记录于《年轻的心》、《大都市的爱情法》《Lady Gaga：神彩巡回演唱会》。—— 相较于电影版，个人更喜欢剧版《大都市爱情法》一些。
小溪笑嘻嘻,2024-12-10 00:45:20,北京,4星,1,“让我们更加俗气吧！”没什么好说的，就是好看！不被驯化的两个真实的人！（看了一集剧版，电影版卡司强太多啦，金高银表演超级有煽动力。）
水脉,2025-01-27 10:25:32,美国,3星,3,俊男靓女、精致妆容、模特身材、发型服饰全都一丝不苟。两人夜店喝酒混日子，各自感情出状况，互相扶持，分分合合，最后变成了最信赖的闺蜜铁哥们，演了个小时代一样华丽空洞的故事，看完没丝毫感动只觉得空虚，后三分之一全程滑手机
SingLesinger,2024-12-21 22:02:54,北京,3星,0,浪费金高银
浪客剑霓🌈,2024-12-14 16:20:05,上海,1星,5,好刻意的电影，让我的期待变成了一场喜剧。
外苏,2024-12-13 15:04:14,浙江,2星,0,可能是因为看了剧版先入为主，影版没有任何新东西，除了金高银都很平庸到糟糕。
Christopher R,2024-12-04 15:29:29,印度尼西亚,4星,1,比起电视剧，观感好太多了。金高银扮演的在熙这个角色非常吃重，甚至可以说是第一主角也不为过。没看过原著小说，但看来电影版应该是截取基佬➕直女这一段关系来大刀阔斧地改编了，但改变得很好，切入点很小但挖得很深（电视剧版本过于流水了），故事线也相当完整，无论是在熙还是兴秀还是他们两人的感情线，都一气呵成，还揉合了学校霸陵、女性平权等内容也不生硬。东亚变态的忍让文化，反而让基佬和女性平权有了一个比西方更容易更自然更契合的融合点。
苏莫,2025-01-08 00:43:07,上海,1星,0,故事、观念、人物处境以及镜头语言都土得掉渣，放在二十年前估计还说得过去。
Felicia,2024-12-25 22:39:19,辽宁,4星,1,两个世人眼中【特立独行】的人，需要摸爬滚打在处处碰壁后学会勇敢接受自己。真正爱你的人会包容你的一切❤️
kakakarl,2024-12-21 21:49:10,浙江,4星,0,韩国版《威尔和格蕾丝》，这种搭配百试百灵。真心想回韩国蹦迪，梨泰院的gay吧可太好玩了！最打动我的瞬间：基督教母亲去看了cmbyn喝得烂醉。在被前任殴打后，打电话啥都没说出口，男主就已经猜到了是什么让她去警察局。这俩个片段让我眼角都有点触动。跟男主比起来，金高银真的充满魅力～
AlanX,2024-11-30 17:37:56,中国香港,4星,4,#香港百老汇电影中心# 关于友情、爱情、身份认同与勇气的故事，非常现实的生活写照。从因为校园歧视和霸凌走到一起，到彼此陪伴走向充满希望的未来，十多年青春时光里他们彼此陪伴、相互支持、共度难关，能和自己最好的朋友在一起这么久是一件多么幸福的事。做真正的自己不应成为个人的软肋，而是应该为之骄傲的事。
明天就现充,2024-12-21 23:43:20,上海,4星,0,三星半。金高银太亮眼了
